length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
1210, 1, 0, 778.472, 1236.098, 8.888, 1622.265, 4.847, 1616.575, 1615.196, 0.000, 1614.557, 0.000, 0.403, 19.360, 0.000, 
1210, 1, 0, 786.051, 1244.116, 9.836, 1622.699, 4.878, 1616.787, 1616.636, 0.000, 1613.917, 0.000, 0.441, 19.360, 0.000, 
1210, 1, 0, 787.830, 1231.619, 9.594, 1623.107, 4.938, 1617.338, 1614.715, 0.000, 1614.717, 0.000, 0.445, 21.440, 0.000, 
1210, 1, 0, 782.327, 1240.572, 8.683, 1623.327, 5.093, 1617.438, 1614.717, 0.000, 1615.356, 0.000, 0.451, 19.520, 0.000, 
1210, 1, 0, 783.325, 1247.950, 9.618, 1623.108, 4.933, 1617.187, 1614.717, 0.000, 1615.036, 0.000, 0.350, 19.040, 0.000, 
1210, 1, 0, 784.512, 1235.045, 9.710, 1622.666, 4.777, 1617.543, 1614.716, 0.000, 1613.916, 0.000, 0.406, 19.360, 0.000, 
1210, 1, 0, 785.747, 1249.431, 9.088, 1622.504, 4.756, 1617.177, 1615.356, 0.000, 1614.556, 0.000, 0.321, 18.560, 0.000, 
1210, 1, 0, 782.647, 1251.563, 9.494, 1622.669, 4.934, 1617.551, 1616.636, 0.000, 1614.717, 0.000, 0.453, 20.159, 0.000, 
1211, 1, 0, 785.604, 1234.161, 9.388, 1624.634, 4.840, 1618.945, 1617.117, 0.000, 1616.637, 0.000, 0.389, 18.560, 0.000, 
1211, 1, 0, 787.146, 1244.061, 9.393, 1624.108, 4.719, 1618.264, 1616.637, 0.000, 1616.796, 0.000, 0.404, 18.720, 0.000, 
1211, 1, 0, 784.554, 1231.912, 9.203, 1625.147, 4.895, 1619.174, 1616.637, 0.000, 1616.636, 0.000, 0.390, 20.000, 0.000, 
1211, 1, 0, 788.169, 1235.310, 10.008, 1624.849, 4.991, 1619.379, 1616.317, 0.000, 1616.316, 0.000, 0.389, 19.040, 0.000, 
1211, 1, 0, 781.381, 1237.639, 9.831, 1624.032, 4.907, 1619.364, 1616.476, 0.000, 1616.156, 0.000, 0.367, 18.720, 0.000, 
1211, 1, 0, 784.852, 1241.875, 8.572, 1624.055, 5.004, 1619.631, 1616.316, 0.000, 1615.677, 0.000, 0.417, 19.200, 0.000, 
1211, 1, 0, 783.341, 1242.567, 9.797, 1624.374, 4.899, 1618.987, 1616.476, 0.000, 1615.357, 0.000, 0.404, 19.519, 0.000, 
1211, 1, 0, 785.688, 1235.497, 9.913, 1623.286, 4.913, 1618.397, 1617.435, 0.000, 1615.997, 0.000, 0.428, 19.680, 0.000, 
1211, 1, 0, 792.210, 1247.046, 9.318, 1625.314, 4.942, 1618.954, 1616.317, 0.000, 1615.676, 0.000, 0.364, 20.480, 0.000, 
1211, 1, 0, 784.551, 1239.414, 8.717, 1624.193, 4.845, 1618.964, 1615.997, 0.000, 1616.156, 0.000, 0.369, 19.200, 0.000, 
1212, 1, 0, 788.376, 1235.626, 9.994, 1625.929, 4.823, 1619.866, 1617.917, 0.000, 1617.756, 0.000, 0.464, 19.680, 0.000, 
1212, 1, 0, 784.831, 1245.637, 10.399, 1625.856, 4.811, 1620.805, 1617.756, 0.000, 1617.916, 0.000, 0.374, 18.560, 0.000, 
1212, 1, 0, 781.890, 1252.966, 9.054, 1624.839, 4.926, 1620.511, 1617.596, 0.000, 1616.797, 0.000, 0.388, 18.720, 0.000, 
1212, 1, 0, 784.442, 1238.920, 9.702, 1626.175, 4.821, 1620.406, 1617.276, 0.000, 1616.317, 0.000, 0.307, 19.360, 0.000, 
1212, 1, 0, 782.114, 1233.501, 10.034, 1626.164, 4.904, 1620.010, 1618.397, 0.000, 1616.796, 0.000, 0.365, 19.040, 0.000, 
1212, 1, 0, 787.740, 1247.065, 9.332, 1624.878, 4.774, 1619.931, 1618.077, 0.000, 1617.916, 0.000, 0.422, 20.960, 0.000, 
1212, 1, 0, 783.386, 1240.248, 9.623, 1626.106, 4.774, 1619.677, 1617.597, 0.000, 1616.956, 0.000, 0.374, 19.360, 0.000, 
1212, 1, 0, 780.778, 1239.555, 9.390, 1625.817, 4.806, 1619.781, 1618.076, 0.000, 1617.436, 0.000, 0.410, 19.040, 0.000, 
1212, 1, 0, 784.745, 1240.619, 8.881, 1625.895, 4.710, 1620.685, 1618.396, 0.000, 1617.756, 0.000, 0.451, 18.720, 0.000, 
1212, 1, 0, 782.149, 1242.305, 8.684, 1625.062, 4.805, 1619.966, 1617.276, 0.000, 1617.597, 0.000, 0.375, 19.360, 0.000, 
1213, 1, 0, 790.026, 1239.865, 9.964, 1626.388, 4.853, 1621.930, 1618.555, 0.000, 1617.917, 0.000, 0.421, 19.680, 0.000, 
1213, 1, 0, 786.612, 1230.559, 9.787, 1626.821, 4.797, 1621.700, 1618.717, 0.000, 1618.396, 0.000, 0.370, 19.360, 0.000, 
1213, 1, 0, 791.283, 1239.686, 9.729, 1626.316, 4.980, 1620.766, 1619.357, 0.000, 1618.076, 0.000, 0.440, 19.520, 0.000, 
1213, 1, 0, 781.952, 1240.802, 10.076, 1626.396, 5.103, 1620.651, 1618.397, 0.000, 1617.436, 0.000, 0.360, 20.000, 0.000, 
1213, 1, 0, 784.946, 1237.288, 10.154, 1626.519, 5.014, 1620.671, 1618.717, 0.000, 1617.276, 0.000, 0.467, 19.040, 0.000, 
1213, 1, 0, 791.952, 1244.307, 9.237, 1627.239, 4.873, 1620.323, 1619.356, 0.000, 1617.917, 0.000, 0.360, 19.840, 0.000, 
1213, 1, 0, 783.848, 1235.506, 9.099, 1626.775, 4.762, 1621.032, 1618.556, 0.000, 1618.237, 0.000, 0.424, 18.560, 0.000, 
1213, 1, 0, 783.581, 1236.167, 9.960, 1626.841, 5.019, 1620.963, 1618.236, 0.000, 1619.357, 0.000, 0.441, 20.480, 0.000, 
1213, 1, 0, 785.189, 1239.562, 9.898, 1626.370, 4.855, 1622.153, 1617.917, 0.000, 1617.597, 0.000, 0.446, 18.720, 0.000, 
1213, 1, 0, 782.544, 1244.593, 9.516, 1627.034, 4.773, 1620.663, 1618.077, 0.000, 1617.756, 0.000, 0.460, 19.680, 0.000, 
1214, 1, 0, 785.961, 1240.337, 9.893, 1627.812, 4.983, 1623.189, 1619.836, 0.000, 1618.716, 0.000, 0.418, 19.200, 0.000, 
1214, 1, 0, 780.757, 1240.366, 10.060, 1627.309, 5.002, 1623.472, 1619.356, 0.000, 1618.556, 0.000, 0.436, 19.680, 0.000, 
1214, 1, 0, 790.957, 1242.973, 8.960, 1627.674, 4.852, 1622.616, 1619.996, 0.000, 1618.717, 0.000, 0.397, 20.160, 0.000, 
1214, 1, 0, 784.870, 1244.207, 8.691, 1627.245, 4.841, 1621.807, 1620.475, 0.000, 1619.037, 0.000, 0.479, 18.560, 0.000, 
1214, 1, 0, 784.884, 1220.915, 9.676, 1627.974, 4.929, 1621.824, 1620.317, 0.000, 1619.676, 0.000, 0.429, 18.880, 0.000, 
1214, 1, 0, 789.019, 1232.911, 8.732, 1628.679, 4.999, 1622.199, 1619.837, 0.000, 1619.356, 0.000, 0.416, 18.880, 0.000, 
1214, 1, 0, 784.466, 1243.872, 9.403, 1628.272, 4.850, 1621.757, 1619.837, 0.000, 1619.996, 0.000, 0.377, 18.720, 0.000, 
1214, 1, 0, 785.149, 1237.040, 9.627, 1627.523, 4.893, 1621.655, 1619.837, 0.000, 1619.836, 0.000, 0.359, 19.040, 0.000, 
1214, 1, 0, 785.215, 1235.197, 9.878, 1627.377, 4.968, 1622.511, 1620.476, 0.000, 1620.157, 0.000, 0.461, 19.200, 0.000, 
1214, 1, 0, 789.052, 1237.005, 9.132, 1627.955, 4.834, 1622.974, 1619.837, 0.000, 1619.837, 0.000, 0.311, 21.280, 0.000, 
1215, 1, 0, 786.219, 1231.200, 10.009, 1629.482, 5.084, 1623.621, 1621.437, 0.000, 1621.116, 0.000, 0.439, 18.720, 0.000, 
1215, 1, 0, 788.894, 1237.943, 9.623, 1629.307, 4.907, 1624.744, 1620.957, 0.000, 1620.476, 0.000, 0.368, 20.000, 0.000, 
1215, 1, 0, 787.587, 1233.863, 9.103, 1629.679, 4.807, 1624.135, 1622.877, 0.000, 1621.436, 0.000, 0.386, 18.720, 0.000, 
1215, 1, 0, 785.752, 1237.001, 9.538, 1630.097, 4.646, 1623.773, 1621.596, 0.000, 1620.636, 0.000, 0.401, 20.160, 0.000, 
1215, 1, 0, 782.656, 1234.688, 9.854, 1629.219, 4.944, 1623.548, 1621.916, 0.000, 1621.116, 0.000, 0.402, 18.880, 0.000, 
1215, 1, 0, 791.703, 1233.453, 9.781, 1629.933, 4.797, 1624.391, 1621.276, 0.000, 1620.637, 0.000, 0.401, 20.480, 0.000, 
1215, 1, 0, 782.756, 1229.474, 9.593, 1629.329, 4.714, 1623.396, 1621.595, 0.000, 1620.957, 0.000, 0.439, 18.880, 0.000, 
1215, 1, 0, 783.664, 1230.700, 9.902, 1629.775, 5.078, 1623.321, 1621.917, 0.000, 1621.116, 0.000, 0.362, 18.400, 0.000, 
1215, 1, 0, 790.422, 1235.382, 9.756, 1630.586, 4.825, 1624.331, 1621.437, 0.000, 1621.756, 0.000, 0.383, 18.720, 0.000, 
1215, 1, 0, 790.149, 1234.637, 9.177, 1629.427, 4.930, 1624.311, 1620.637, 0.000, 1620.636, 0.000, 0.509, 20.000, 0.000, 
1216, 1, 0, 787.125, 1238.942, 8.926, 1630.342, 4.724, 1624.962, 1622.557, 0.000, 1622.716, 0.000, 0.391, 19.040, 0.000, 
1216, 1, 0, 785.581, 1234.964, 9.799, 1630.541, 4.967, 1625.486, 1622.876, 0.000, 1622.077, 0.000, 0.381, 19.360, 0.000, 
1216, 1, 0, 791.701, 1247.343, 9.988, 1630.954, 4.782, 1625.612, 1623.036, 0.000, 1622.077, 0.000, 0.374, 20.800, 0.000, 
1216, 1, 0, 786.354, 1240.451, 9.213, 1630.766, 4.927, 1624.839, 1623.196, 0.000, 1622.237, 0.000, 0.384, 20.959, 0.000, 
1216, 1, 0, 784.475, 1228.534, 9.836, 1630.739, 4.975, 1625.616, 1624.156, 0.000, 1622.397, 0.000, 0.407, 19.040, 0.000, 
1216, 1, 0, 786.237, 1242.187, 9.759, 1630.812, 4.933, 1624.972, 1623.037, 0.000, 1622.396, 0.000, 0.428, 19.040, 0.000, 
1216, 1, 0, 677.244, 1215.573, 9.005, 1630.916, 5.133, 1625.195, 1623.196, 0.000, 1621.756, 0.000, 0.429, 19.200, 0.000, 
1216, 1, 0, 690.752, 1236.153, 9.702, 1630.614, 4.810, 1624.829, 1623.356, 0.000, 1621.756, 0.000, 0.409, 18.560, 0.000, 
1216, 1, 0, 787.086, 1235.179, 9.889, 1630.874, 4.849, 1624.841, 1622.876, 0.000, 1623.676, 0.000, 0.398, 19.200, 0.000, 
1216, 1, 0, 789.161, 1231.996, 9.027, 1630.838, 4.989, 1625.561, 1622.875, 0.000, 1622.397, 0.000, 0.421, 20.640, 0.000, 
1217, 1, 0, 791.313, 1232.958, 9.368, 1631.476, 4.885, 1625.941, 1623.837, 0.000, 1623.677, 0.000, 0.406, 19.520, 0.000, 
1217, 1, 0, 783.694, 1217.489, 9.753, 1631.300, 4.879, 1626.777, 1623.997, 0.000, 1623.196, 0.000, 0.459, 18.720, 0.000, 
1217, 1, 0, 784.041, 1235.672, 9.824, 1631.774, 5.043, 1626.763, 1624.477, 0.000, 1623.676, 0.000, 0.424, 19.200, 0.000, 
1217, 1, 0, 790.417, 1226.795, 9.172, 1631.125, 4.828, 1627.140, 1624.637, 0.000, 1623.837, 0.000, 0.506, 19.360, 0.000, 
1217, 1, 0, 787.155, 1238.804, 8.788, 1632.343, 4.860, 1627.117, 1624.156, 0.000, 1623.837, 0.000, 0.459, 18.400, 0.000, 
1217, 1, 0, 788.664, 1241.082, 9.916, 1632.295, 4.968, 1627.636, 1624.156, 0.000, 1622.877, 0.000, 0.455, 18.880, 0.000, 
1217, 1, 0, 790.344, 1235.505, 9.673, 1631.938, 5.060, 1626.558, 1623.356, 0.000, 1623.677, 0.000, 0.403, 20.640, 0.000, 
1217, 1, 0, 785.956, 1235.288, 8.607, 1631.123, 4.859, 1626.287, 1624.636, 0.000, 1623.677, 0.000, 0.427, 19.040, 0.000, 
1217, 1, 0, 786.661, 1243.334, 9.847, 1631.552, 4.983, 1626.144, 1624.637, 0.000, 1623.356, 0.000, 0.427, 18.720, 0.000, 
1217, 1, 0, 785.361, 1250.172, 9.769, 1631.417, 5.044, 1626.836, 1624.477, 0.000, 1623.196, 0.000, 0.461, 19.200, 0.000, 
1218, 1, 0, 794.458, 1241.852, 9.050, 1633.367, 4.952, 1627.422, 1625.277, 0.000, 1624.316, 0.000, 0.391, 18.880, 0.000, 
1218, 1, 0, 792.126, 1243.363, 9.342, 1633.753, 4.804, 1627.611, 1625.757, 0.000, 1624.476, 0.000, 0.426, 18.720, 0.000, 
1218, 1, 0, 789.327, 1237.364, 9.952, 1634.040, 5.040, 1627.837, 1625.275, 0.000, 1624.317, 0.000, 0.411, 19.360, 0.000, 
1218, 1, 0, 790.678, 1235.145, 10.071, 1633.559, 4.880, 1627.590, 1625.276, 0.000, 1624.957, 0.000, 0.439, 19.040, 0.000, 
1218, 1, 0, 789.086, 1239.185, 9.080, 1632.964, 4.867, 1627.270, 1624.476, 0.000, 1625.597, 0.000, 0.431, 18.880, 0.000, 
1218, 1, 0, 797.792, 1248.239, 9.702, 1633.293, 5.064, 1627.868, 1624.956, 0.000, 1624.797, 0.000, 0.402, 20.800, 0.000, 
1218, 1, 0, 790.335, 1239.308, 9.625, 1632.665, 4.968, 1627.617, 1624.636, 0.000, 1624.797, 0.000, 0.378, 19.040, 0.000, 
1218, 1, 0, 793.016, 1242.025, 8.887, 1633.412, 4.872, 1627.942, 1625.276, 0.000, 1624.957, 0.000, 0.370, 19.200, 0.000, 
1218, 1, 0, 789.418, 1248.748, 8.964, 1632.908, 5.098, 1627.437, 1624.956, 0.000, 1624.637, 0.000, 0.439, 19.520, 0.000, 
1218, 1, 0, 791.639, 1240.126, 9.896, 1633.081, 5.285, 1628.009, 1625.116, 0.000, 1624.316, 0.000, 0.442, 19.360, 0.000, 
1219, 1, 0, 791.667, 1239.357, 9.789, 1633.961, 8.210, 1628.770, 1626.556, 0.000, 1626.236, 0.000, 0.388, 19.040, 0.000, 
1219, 1, 0, 796.411, 1240.668, 8.742, 1634.152, 4.760, 1629.085, 1626.877, 0.000, 1625.596, 0.000, 0.439, 18.560, 0.000, 
1219, 1, 0, 787.824, 1253.178, 9.668, 1634.358, 4.833, 1629.153, 1626.557, 0.000, 1626.076, 0.000, 0.368, 19.200, 0.000, 
1219, 1, 0, 789.049, 1242.099, 9.593, 1634.861, 4.889, 1628.760, 1626.717, 0.000, 1625.916, 0.000, 0.361, 18.400, 0.000, 
1219, 1, 0, 793.139, 1253.154, 8.955, 1634.401, 4.863, 1628.823, 1627.197, 0.000, 1625.756, 0.000, 0.461, 18.560, 0.000, 
1219, 1, 0, 786.577, 1259.194, 9.499, 1634.209, 4.961, 1629.503, 1628.315, 0.000, 1626.557, 0.000, 0.425, 18.400, 0.000, 
1219, 1, 0, 788.638, 1248.943, 9.798, 1635.200, 5.053, 1629.391, 1627.196, 0.000, 1626.237, 0.000, 0.421, 19.040, 0.000, 
1219, 1, 0, 787.799, 1244.120, 9.867, 1635.158, 5.046, 1629.331, 1627.516, 0.000, 1626.397, 0.000, 0.393, 19.360, 0.000, 
1219, 1, 0, 789.852, 1250.268, 8.795, 1634.917, 4.784, 1629.464, 1627.036, 0.000, 1626.877, 0.000, 0.396, 19.360, 0.000, 
1219, 1, 0, 789.122, 1251.748, 9.220, 1635.325, 4.697, 1629.737, 1628.476, 0.000, 1626.557, 0.000, 0.363, 20.000, 0.000, 
1220, 1, 0, 787.978, 1245.175, 9.810, 1637.479, 5.232, 1630.820, 1629.116, 0.000, 1627.837, 0.000, 0.431, 19.040, 0.000, 
1220, 1, 0, 791.298, 1246.137, 9.903, 1636.255, 4.670, 1630.669, 1628.636, 0.000, 1628.156, 0.000, 0.475, 20.320, 0.000, 
1220, 1, 0, 790.841, 1254.098, 8.423, 1637.469, 4.632, 1630.296, 1628.316, 0.000, 1628.316, 0.000, 0.414, 19.040, 0.000, 
1220, 1, 0, 790.538, 1245.561, 9.284, 1636.654, 5.078, 1630.913, 1628.637, 0.000, 1628.476, 0.000, 0.475, 18.560, 0.000, 
1220, 1, 0, 787.206, 1244.662, 9.739, 1636.800, 5.095, 1631.665, 1628.637, 0.000, 1627.996, 0.000, 0.364, 19.200, 0.000, 
1220, 1, 0, 798.407, 1247.494, 9.675, 1637.128, 4.869, 1630.870, 1628.317, 0.000, 1627.996, 0.000, 0.383, 19.200, 0.000, 
1220, 1, 0, 790.032, 1253.375, 9.318, 1636.642, 5.070, 1630.284, 1627.837, 0.000, 1627.836, 0.000, 0.427, 20.320, 0.000, 
1220, 1, 0, 789.282, 1237.321, 9.866, 1635.957, 4.955, 1631.450, 1628.637, 0.000, 1628.636, 0.000, 0.449, 19.200, 0.000, 
1220, 1, 0, 790.211, 1251.745, 9.938, 1635.820, 4.925, 1630.982, 1627.995, 0.000, 1628.317, 0.000, 0.358, 18.880, 0.000, 
1220, 1, 0, 795.158, 1246.028, 8.818, 1635.601, 5.027, 1630.723, 1628.156, 0.000, 1628.477, 0.000, 0.405, 19.360, 0.000, 
1221, 1, 0, 791.238, 1264.857, 9.071, 1636.885, 4.795, 1632.514, 1629.116, 0.000, 1629.277, 0.000, 0.397, 19.840, 0.000, 
1221, 1, 0, 792.943, 1259.711, 9.963, 1636.935, 5.061, 1632.069, 1629.436, 0.000, 1628.636, 0.000, 0.380, 19.040, 0.000, 
1221, 1, 0, 788.670, 1248.919, 9.848, 1636.735, 4.911, 1631.583, 1629.116, 0.000, 1628.476, 0.000, 0.354, 18.880, 0.000, 
1221, 1, 0, 791.351, 1239.406, 8.681, 1637.456, 4.886, 1633.016, 1629.276, 0.000, 1628.797, 0.000, 0.414, 18.880, 0.000, 
1221, 1, 0, 787.918, 1259.457, 9.362, 1636.790, 4.732, 1632.250, 1628.636, 0.000, 1628.796, 0.000, 0.404, 19.200, 0.000, 
1221, 1, 0, 788.724, 1249.569, 10.013, 1636.465, 4.951, 1632.474, 1629.116, 0.000, 1628.796, 0.000, 0.373, 18.720, 0.000, 
1221, 1, 0, 789.670, 1235.636, 10.104, 1637.169, 4.884, 1631.859, 1628.636, 0.000, 1628.957, 0.000, 0.491, 17.600, 0.000, 
1221, 1, 0, 790.920, 1251.349, 9.685, 1637.136, 5.052, 1631.900, 1629.917, 0.000, 1628.636, 0.000, 0.372, 19.520, 0.000, 
1221, 1, 0, 795.042, 1243.374, 8.931, 1636.976, 4.738, 1631.948, 1629.597, 0.000, 1628.956, 0.000, 0.415, 19.360, 0.000, 
1221, 1, 0, 790.109, 1255.966, 9.592, 1636.620, 4.922, 1631.759, 1630.556, 0.000, 1628.317, 0.000, 0.481, 19.520, 0.000, 
1222, 1, 0, 791.352, 1245.271, 9.890, 1638.484, 4.860, 1633.087, 1631.356, 0.000, 1630.077, 0.000, 0.424, 18.880, 0.000, 
1222, 1, 0, 794.343, 1259.144, 10.238, 1638.243, 5.047, 1632.939, 1631.197, 0.000, 1630.396, 0.000, 0.455, 18.400, 0.000, 
1222, 1, 0, 793.672, 1233.874, 9.460, 1638.883, 4.945, 1633.311, 1631.197, 0.000, 1630.236, 0.000, 0.432, 18.560, 0.000, 
1222, 1, 0, 789.150, 1239.594, 8.947, 1639.225, 4.625, 1632.746, 1630.877, 0.000, 1629.436, 0.000, 0.380, 20.160, 0.000, 
1222, 1, 0, 793.569, 1248.489, 9.660, 1638.426, 5.113, 1632.724, 1630.876, 0.000, 1629.277, 0.000, 0.343, 19.040, 0.000, 
1222, 1, 0, 792.158, 1247.106, 9.879, 1638.559, 4.946, 1633.133, 1631.355, 0.000, 1629.917, 0.000, 0.391, 19.520, 0.000, 
1222, 1, 0, 794.526, 1238.698, 9.210, 1638.926, 4.711, 1632.909, 1630.876, 0.000, 1629.597, 0.000, 0.381, 20.960, 0.000, 
1222, 1, 0, 791.148, 1252.403, 9.128, 1638.190, 4.840, 1632.613, 1631.836, 0.000, 1630.237, 0.000, 0.421, 19.520, 0.000, 
1222, 1, 0, 794.812, 1240.935, 10.185, 1638.669, 4.841, 1633.372, 1631.676, 0.000, 1629.596, 0.000, 0.359, 19.840, 0.000, 
1222, 1, 0, 794.108, 1250.359, 10.173, 1638.719, 4.899, 1633.620, 1631.516, 0.000, 1629.436, 0.000, 0.427, 19.520, 0.000, 
1223, 1, 0, 793.148, 1251.351, 8.998, 1639.899, 4.693, 1635.364, 1632.956, 0.000, 1631.837, 0.000, 0.380, 18.560, 0.000, 
1223, 1, 0, 792.865, 1249.068, 9.823, 1640.375, 4.956, 1634.263, 1632.636, 0.000, 1631.676, 0.000, 0.475, 18.400, 0.000, 
1223, 1, 0, 794.781, 1253.441, 9.845, 1640.123, 4.852, 1634.403, 1632.637, 0.000, 1631.836, 0.000, 0.454, 19.840, 0.000, 
1223, 1, 0, 793.616, 1255.623, 8.491, 1639.992, 4.881, 1635.145, 1634.077, 0.000, 1632.317, 0.000, 0.421, 18.880, 0.000, 
1223, 1, 0, 792.461, 1252.623, 9.053, 1640.471, 4.745, 1635.000, 1632.797, 0.000, 1631.996, 0.000, 0.390, 19.200, 0.000, 
1223, 1, 0, 790.232, 1257.294, 9.969, 1640.786, 5.273, 1634.929, 1632.637, 0.000, 1632.316, 0.000, 0.381, 18.880, 0.000, 
1223, 1, 0, 791.335, 1256.191, 9.859, 1640.461, 5.176, 1634.796, 1633.596, 0.000, 1631.677, 0.000, 0.403, 18.879, 0.000, 
1223, 1, 0, 791.943, 1249.075, 9.141, 1640.798, 4.737, 1635.005, 1633.276, 0.000, 1631.837, 0.000, 0.403, 18.880, 0.000, 
1223, 1, 0, 793.494, 1258.227, 9.610, 1641.445, 4.668, 1635.301, 1633.115, 0.000, 1632.157, 0.000, 0.357, 19.520, 0.000, 
1223, 1, 0, 790.603, 1238.776, 9.796, 1641.546, 5.032, 1634.763, 1633.436, 0.000, 1631.997, 0.000, 0.449, 19.680, 0.000, 
1224, 1, 0, 794.473, 1244.410, 10.287, 1643.206, 4.888, 1636.241, 1634.556, 0.000, 1633.596, 0.000, 0.435, 19.680, 0.000, 
1224, 1, 0, 793.227, 1261.766, 9.604, 1642.056, 4.930, 1636.093, 1633.596, 0.000, 1633.916, 0.000, 0.456, 19.040, 0.000, 
1224, 1, 0, 792.948, 1251.506, 9.064, 1642.228, 5.044, 1636.216, 1633.917, 0.000, 1634.076, 0.000, 0.411, 19.680, 0.000, 
1224, 1, 0, 792.348, 1247.997, 9.456, 1641.719, 4.959, 1636.016, 1633.436, 0.000, 1633.277, 0.000, 0.372, 18.880, 0.000, 
1224, 1, 0, 793.176, 1244.934, 9.478, 1642.326, 4.769, 1635.682, 1633.756, 0.000, 1634.236, 0.000, 0.419, 19.840, 0.000, 
1224, 1, 0, 795.297, 1254.497, 9.209, 1641.786, 4.842, 1636.101, 1633.917, 0.000, 1633.596, 0.000, 0.412, 19.680, 0.000, 
1224, 1, 0, 794.554, 1263.775, 9.134, 1642.423, 4.755, 1636.037, 1633.277, 0.000, 1634.076, 0.000, 0.387, 19.360, 0.000, 
1224, 1, 0, 787.822, 1252.327, 10.059, 1641.774, 4.987, 1635.917, 1633.757, 0.000, 1633.436, 0.000, 0.419, 19.200, 0.000, 
1224, 1, 0, 791.845, 1245.345, 9.405, 1641.309, 4.839, 1635.912, 1632.957, 0.000, 1633.276, 0.000, 0.417, 18.880, 0.000, 
1224, 1, 0, 792.282, 1250.909, 9.369, 1641.558, 4.759, 1635.390, 1633.756, 0.000, 1633.437, 0.000, 0.420, 20.959, 0.000, 
1225, 1, 0, 789.023, 1256.694, 9.512, 1643.087, 4.621, 1637.041, 1634.876, 0.000, 1635.197, 0.000, 0.334, 18.400, 0.000, 
1225, 1, 0, 798.625, 1263.413, 10.224, 1643.887, 5.110, 1637.814, 1635.355, 0.000, 1634.877, 0.000, 0.374, 19.039, 0.000, 
1225, 1, 0, 794.733, 1251.215, 9.647, 1643.285, 4.807, 1637.234, 1635.036, 0.000, 1633.597, 0.000, 0.423, 18.880, 0.000, 
1225, 1, 0, 794.886, 1250.578, 9.587, 1643.733, 4.821, 1637.347, 1635.356, 0.000, 1633.436, 0.000, 0.409, 18.880, 0.000, 
1225, 1, 0, 792.944, 1249.437, 9.380, 1642.829, 4.829, 1636.879, 1635.037, 0.000, 1634.236, 0.000, 0.420, 18.880, 0.000, 
1225, 1, 0, 796.683, 1251.902, 10.412, 1643.072, 5.078, 1637.062, 1635.357, 0.000, 1634.237, 0.000, 0.410, 19.360, 0.000, 
1225, 1, 0, 795.518, 1251.334, 10.159, 1643.404, 5.051, 1637.698, 1634.716, 0.000, 1634.076, 0.000, 0.421, 19.040, 0.000, 
1225, 1, 0, 789.063, 1263.653, 9.378, 1642.492, 4.697, 1636.540, 1635.516, 0.000, 1633.756, 0.000, 0.376, 18.720, 0.000, 
1225, 1, 0, 796.073, 1251.801, 9.544, 1642.271, 5.101, 1636.556, 1635.837, 0.000, 1633.436, 0.000, 0.445, 18.720, 0.000, 
1225, 1, 0, 795.117, 1259.567, 10.258, 1643.124, 5.130, 1637.005, 1635.516, 0.000, 1633.597, 0.000, 0.507, 18.720, 0.000, 
1226, 1, 0, 794.424, 1264.929, 9.734, 1645.049, 4.992, 1638.993, 1636.157, 0.000, 1634.876, 0.000, 0.412, 20.000, 0.000, 
1226, 1, 0, 792.185, 1252.479, 9.330, 1644.319, 4.816, 1638.413, 1636.477, 0.000, 1635.036, 0.000, 0.366, 20.000, 0.000, 
1226, 1, 0, 792.590, 1242.525, 9.989, 1644.718, 4.930, 1638.472, 1636.636, 0.000, 1635.197, 0.000, 0.405, 19.840, 0.000, 
1226, 1, 0, 792.071, 1252.639, 9.827, 1644.345, 5.081, 1638.658, 1637.276, 0.000, 1635.356, 0.000, 0.359, 19.040, 0.000, 
1226, 1, 0, 796.127, 1249.718, 8.977, 1643.914, 4.920, 1638.565, 1636.635, 0.000, 1635.517, 0.000, 0.495, 18.720, 0.000, 
1226, 1, 0, 797.481, 1262.316, 8.994, 1643.724, 4.760, 1638.349, 1637.116, 0.000, 1635.197, 0.000, 0.436, 19.680, 0.000, 
1226, 1, 0, 794.594, 1244.761, 10.103, 1644.649, 4.998, 1638.257, 1636.796, 0.000, 1635.996, 0.000, 0.460, 19.680, 0.000, 
1226, 1, 0, 791.893, 1243.283, 9.630, 1643.754, 5.035, 1638.027, 1636.797, 0.000, 1635.356, 0.000, 0.419, 18.880, 0.000, 
1226, 1, 0, 799.028, 1246.906, 8.857, 1643.393, 4.849, 1637.744, 1636.317, 0.000, 1636.317, 0.000, 0.387, 18.880, 0.000, 
1226, 1, 0, 793.695, 1253.857, 9.165, 1643.735, 5.015, 1638.516, 1637.116, 0.000, 1635.356, 0.000, 0.425, 19.360, 0.000, 
1227, 1, 0, 795.285, 1242.510, 10.155, 1645.370, 4.954, 1639.744, 1637.596, 0.000, 1636.956, 0.000, 0.418, 19.520, 0.000, 
1227, 1, 0, 792.686, 1244.931, 9.918, 1644.836, 4.918, 1639.300, 1637.757, 0.000, 1636.316, 0.000, 0.402, 19.040, 0.000, 
1227, 1, 0, 797.225, 1256.244, 8.733, 1645.448, 4.975, 1639.684, 1637.756, 0.000, 1636.477, 0.000, 0.435, 19.040, 0.000, 
