length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
1305, 4, 0, 2836.205, 9201.415, 29.125, 2032.498, 19.360, 3647.153, 2000.955, 0.000, 2000.795, 0.000, 0.667, 8.800, 0.000, 
1305, 4, 0, 2834.735, 9181.948, 29.497, 2031.956, 19.377, 2010.976, 1998.715, 0.000, 2001.596, 0.000, 0.639, 8.960, 0.000, 
1305, 4, 0, 2817.294, 9190.416, 28.757, 2035.051, 18.998, 2007.447, 1995.676, 0.000, 2001.915, 0.000, 0.558, 8.800, 0.000, 
1305, 4, 0, 2839.589, 9179.173, 28.905, 2026.853, 19.276, 2010.970, 1996.954, 0.000, 1995.035, 0.000, 0.668, 8.320, 0.000, 
1305, 4, 0, 2846.045, 9230.188, 29.648, 2031.240, 18.965, 2007.124, 1994.715, 0.000, 1995.676, 0.000, 0.675, 8.320, 0.000, 
1306, 4, 0, 2861.277, 9185.712, 28.819, 2028.880, 19.655, 2017.547, 1995.195, 0.000, 2000.796, 0.000, 0.672, 7.840, 0.000, 
1306, 4, 0, 2832.654, 9215.891, 28.541, 2033.280, 19.203, 2016.507, 1995.516, 0.000, 1998.075, 0.000, 0.659, 8.480, 0.000, 
1306, 4, 0, 2867.726, 9184.239, 29.126, 2033.150, 23.390, 2016.677, 1999.674, 0.000, 1998.235, 0.000, 0.694, 9.600, 0.000, 
1306, 4, 0, 2832.989, 9228.645, 29.867, 2037.413, 19.724, 2016.571, 1996.955, 0.000, 2002.556, 0.000, 0.660, 9.440, 0.000, 
1306, 4, 0, 2845.814, 9226.549, 30.372, 2026.935, 19.300, 2017.040, 1998.235, 0.000, 1999.195, 0.000, 0.647, 8.160, 0.000, 
1306, 4, 0, 2840.594, 9254.404, 29.344, 2032.686, 18.863, 2009.014, 2004.956, 0.000, 1998.075, 0.000, 0.565, 9.120, 0.000, 
1306, 4, 0, 2852.220, 9219.236, 30.221, 2034.158, 19.416, 2015.186, 1999.834, 0.000, 1998.556, 0.000, 0.628, 9.440, 0.000, 
1306, 4, 0, 2840.151, 9230.081, 29.264, 2029.889, 20.219, 2010.474, 1998.875, 0.000, 2003.516, 0.000, 0.658, 9.120, 0.000, 
1306, 4, 0, 2848.332, 9249.762, 31.801, 2032.877, 19.441, 2009.526, 2004.796, 0.000, 2000.475, 0.000, 0.708, 8.320, 0.000, 
1306, 4, 0, 2843.369, 9260.159, 30.617, 2030.062, 18.911, 2014.138, 1998.716, 0.000, 2000.796, 0.000, 0.685, 7.840, 0.000, 
1307, 4, 0, 2838.687, 9284.862, 29.100, 2030.897, 19.705, 2017.872, 2003.034, 0.000, 2002.555, 0.000, 0.648, 8.640, 0.000, 
1307, 4, 0, 2848.497, 9201.775, 54.846, 2032.750, 19.646, 2018.359, 2000.795, 0.000, 2001.915, 0.000, 0.753, 8.640, 0.000, 
1307, 4, 0, 2853.951, 9239.648, 30.773, 2036.526, 19.419, 2016.553, 2003.196, 0.000, 2000.315, 0.000, 0.668, 8.159, 0.000, 
1307, 4, 0, 2871.402, 9228.953, 29.442, 2044.272, 18.654, 2011.738, 1997.435, 0.000, 1999.356, 0.000, 0.643, 8.000, 0.000, 
1307, 4, 0, 2847.705, 9294.156, 29.859, 2033.391, 20.406, 3652.343, 2001.914, 0.000, 2000.955, 0.000, 0.666, 7.680, 0.000, 
1307, 4, 0, 2876.105, 9248.340, 29.666, 2036.148, 19.612, 2013.637, 2002.875, 0.000, 1998.235, 0.000, 0.644, 8.320, 0.000, 
1307, 4, 0, 2855.554, 9277.506, 34.010, 2037.616, 19.590, 2013.927, 1999.035, 0.000, 2000.636, 0.000, 0.669, 8.480, 0.000, 
1307, 4, 0, 2855.400, 9260.762, 29.662, 2031.163, 19.757, 2015.434, 2003.035, 0.000, 2003.036, 0.000, 0.716, 8.480, 0.000, 
1307, 4, 0, 2849.242, 9276.445, 28.828, 2030.110, 19.378, 2014.519, 2005.114, 0.000, 2004.315, 0.000, 0.666, 8.640, 0.000, 
1307, 4, 0, 2838.512, 9191.407, 28.828, 2034.165, 19.615, 2017.032, 2002.235, 0.000, 1999.036, 0.000, 0.665, 8.480, 0.000, 
1308, 4, 0, 2881.655, 9266.911, 29.599, 2034.082, 19.705, 2015.163, 2002.876, 0.000, 2003.675, 0.000, 0.642, 8.480, 0.000, 
1308, 4, 0, 2850.770, 9276.714, 28.931, 2036.682, 18.891, 2018.023, 2000.635, 0.000, 2001.436, 0.000, 0.651, 8.640, 0.000, 
1308, 4, 0, 2856.845, 9234.801, 29.918, 2052.675, 19.283, 2024.349, 2000.154, 0.000, 2001.915, 0.000, 0.640, 8.640, 0.000, 
1308, 4, 0, 2867.444, 9263.539, 28.984, 2035.488, 20.121, 2015.289, 2004.316, 0.000, 2000.635, 0.000, 0.657, 8.800, 0.000, 
1308, 4, 0, 2838.291, 9270.287, 28.607, 2036.511, 19.519, 2014.857, 2006.076, 0.000, 2001.915, 0.000, 0.660, 8.960, 0.000, 
1308, 4, 0, 2846.291, 9264.213, 28.992, 2034.653, 19.569, 2021.999, 2006.555, 0.000, 2004.796, 0.000, 0.662, 7.840, 0.000, 
1308, 4, 0, 2865.273, 9254.641, 28.379, 2033.055, 19.596, 2017.319, 2001.274, 0.000, 1999.995, 0.000, 0.608, 8.000, 0.000, 
1308, 4, 0, 2878.287, 9237.562, 29.137, 2033.192, 19.528, 2017.000, 2001.276, 0.000, 2002.235, 0.000, 0.640, 8.640, 0.000, 
1308, 4, 0, 2858.797, 9275.361, 29.356, 2039.004, 18.950, 2017.833, 2001.596, 0.000, 1999.836, 0.000, 0.652, 9.280, 0.000, 
1308, 4, 0, 2860.142, 9254.290, 28.945, 2033.678, 19.223, 2010.979, 2003.036, 0.000, 2005.436, 0.000, 0.685, 8.160, 0.000, 
1309, 4, 0, 2850.948, 9279.562, 29.048, 2035.990, 19.465, 2013.893, 2002.234, 0.000, 2009.595, 0.000, 0.568, 8.480, 0.000, 
1309, 4, 0, 2853.088, 9266.548, 28.398, 2033.593, 19.555, 2014.232, 2005.756, 0.000, 2007.356, 0.000, 0.649, 9.280, 0.000, 
1309, 4, 0, 2872.789, 9248.123, 28.160, 2032.494, 19.552, 2023.138, 1999.996, 0.000, 2007.836, 0.000, 0.631, 8.800, 0.000, 
1309, 4, 0, 2878.897, 9231.448, 28.805, 2038.346, 23.610, 2017.139, 2002.875, 0.000, 2000.956, 0.000, 0.648, 8.640, 0.000, 
1309, 4, 0, 2892.519, 9259.194, 29.864, 2040.130, 19.685, 2017.894, 2000.474, 0.000, 2000.795, 0.000, 0.673, 8.800, 0.000, 
1309, 4, 0, 2884.103, 9396.126, 29.390, 2036.656, 19.547, 2016.023, 2007.036, 0.000, 2004.955, 0.000, 0.695, 9.920, 0.000, 
1309, 4, 0, 2884.071, 9275.250, 28.666, 2033.796, 19.280, 2017.763, 2005.115, 0.000, 2004.476, 0.000, 0.657, 9.280, 0.000, 
1309, 4, 0, 2872.487, 9264.001, 30.080, 2037.590, 21.441, 2016.530, 2003.835, 0.000, 2002.716, 0.000, 0.638, 8.800, 0.000, 
1309, 4, 0, 2866.147, 9287.742, 28.611, 2036.234, 19.922, 2017.961, 2006.234, 0.000, 2006.235, 0.000, 0.636, 8.640, 0.000, 
1309, 4, 0, 2868.971, 9301.606, 29.557, 2034.456, 19.429, 2010.364, 2004.635, 0.000, 2002.396, 0.000, 0.638, 8.000, 0.000, 
1310, 4, 0, 2901.322, 9244.202, 29.941, 2033.697, 19.421, 2026.101, 2008.155, 0.000, 2004.476, 0.000, 0.647, 8.480, 0.000, 
1310, 4, 0, 2871.902, 9317.434, 29.619, 2039.236, 20.305, 2023.830, 2008.635, 0.000, 2008.316, 0.000, 0.663, 8.480, 0.000, 
1310, 4, 0, 2896.841, 9312.551, 29.948, 2034.639, 19.425, 2023.647, 2005.754, 0.000, 2004.795, 0.000, 0.596, 7.840, 0.000, 
1310, 4, 0, 2879.874, 9287.997, 28.877, 2038.982, 19.228, 2020.060, 2000.795, 0.000, 2005.596, 0.000, 0.635, 8.800, 0.000, 
1310, 4, 0, 2893.767, 9284.497, 29.610, 2041.578, 19.841, 2017.810, 2006.075, 0.000, 2004.476, 0.000, 0.638, 8.640, 0.000, 
1310, 4, 0, 2902.045, 9333.683, 28.741, 2036.969, 19.032, 2019.192, 2006.555, 0.000, 2010.716, 0.000, 0.660, 8.800, 0.000, 
1310, 4, 0, 2872.151, 9284.138, 30.653, 2040.104, 20.540, 2022.179, 2007.514, 0.000, 2007.195, 0.000, 0.623, 8.479, 0.000, 
1310, 4, 0, 2864.389, 9318.646, 29.784, 2035.855, 19.507, 2017.680, 2003.675, 0.000, 2002.396, 0.000, 0.677, 8.640, 0.000, 
1310, 4, 0, 2858.985, 9330.769, 32.988, 2041.638, 19.671, 2016.525, 2003.035, 0.000, 2005.435, 0.000, 0.664, 8.640, 0.000, 
1310, 4, 0, 2867.503, 9292.774, 29.317, 2040.357, 18.567, 2010.367, 2009.915, 0.000, 2007.196, 0.000, 0.657, 8.640, 0.000, 
1311, 4, 0, 2883.408, 9224.563, 28.656, 2041.130, 19.617, 2019.254, 2005.754, 0.000, 2004.795, 0.000, 0.677, 8.960, 0.000, 
1311, 4, 0, 2894.043, 9262.494, 29.467, 2038.917, 19.375, 2018.566, 2007.195, 0.000, 2007.995, 0.000, 0.667, 8.640, 0.000, 
1311, 4, 0, 2874.721, 9303.518, 29.731, 2042.844, 19.721, 2025.552, 2006.235, 0.000, 2004.956, 0.000, 0.668, 8.640, 0.000, 
1311, 4, 0, 2908.558, 9279.290, 30.332, 2037.691, 21.173, 2018.542, 2008.955, 0.000, 2009.116, 0.000, 0.659, 9.120, 0.000, 
1311, 4, 0, 2882.564, 9306.881, 34.118, 2044.058, 19.883, 2024.345, 2004.474, 0.000, 2006.715, 0.000, 0.656, 8.320, 0.000, 
1311, 4, 0, 2879.517, 9321.456, 30.408, 2039.628, 19.643, 2021.102, 2005.916, 0.000, 2007.995, 0.000, 0.628, 8.800, 0.000, 
1311, 4, 0, 2889.633, 9308.486, 28.927, 2037.128, 19.603, 2022.942, 2004.795, 0.000, 2005.915, 0.000, 0.540, 8.320, 0.000, 
1311, 4, 0, 2880.907, 9296.152, 28.503, 2038.031, 18.716, 2020.792, 2006.075, 0.000, 2008.476, 0.000, 0.676, 8.960, 0.000, 
1311, 4, 0, 2869.305, 9346.243, 28.212, 2038.358, 19.570, 2020.785, 2008.474, 0.000, 2007.515, 0.000, 0.663, 8.640, 0.000, 
1311, 4, 0, 2871.429, 9306.395, 28.849, 2038.006, 19.455, 2024.374, 2006.556, 0.000, 2006.075, 0.000, 0.653, 8.480, 0.000, 
1312, 4, 0, 2874.639, 9331.062, 33.704, 2044.272, 19.247, 2025.064, 2008.476, 0.000, 2010.715, 0.000, 0.649, 8.960, 0.000, 
1312, 4, 0, 2880.122, 9312.383, 29.707, 2040.972, 19.150, 2020.718, 2007.355, 0.000, 2002.555, 0.000, 0.647, 8.640, 0.000, 
1312, 4, 0, 2896.338, 9250.992, 76.136, 2079.380, 20.398, 2027.625, 2006.874, 0.000, 2008.155, 0.000, 0.627, 8.960, 0.000, 
1312, 4, 0, 2879.676, 9301.807, 29.175, 2040.299, 19.951, 2022.863, 2007.676, 0.000, 2011.515, 0.000, 0.637, 8.480, 0.000, 
1312, 4, 0, 2892.560, 9414.721, 32.837, 2044.224, 19.793, 2024.224, 2007.835, 0.000, 2010.396, 0.000, 0.664, 8.800, 0.000, 
1312, 4, 0, 2887.114, 9336.022, 30.485, 2040.562, 19.429, 2019.002, 2012.155, 0.000, 2005.915, 0.000, 0.628, 8.960, 0.000, 
1312, 4, 0, 2872.951, 9317.229, 29.992, 2039.618, 19.755, 2022.115, 2012.154, 0.000, 2009.595, 0.000, 0.599, 8.640, 0.000, 
1312, 4, 0, 2884.592, 9289.852, 29.693, 2042.053, 19.048, 2023.926, 2008.796, 0.000, 2010.875, 0.000, 0.627, 9.280, 0.000, 
1312, 4, 0, 2890.484, 9341.835, 31.646, 2043.339, 19.802, 2027.616, 2010.876, 0.000, 2010.235, 0.000, 0.621, 8.640, 0.000, 
1312, 4, 0, 2886.116, 10851.773, 33.781, 2042.633, 21.476, 2023.072, 2003.675, 0.000, 2010.075, 0.000, 0.689, 8.640, 0.000, 
1313, 4, 0, 2890.359, 9372.591, 39.330, 2051.838, 19.735, 2023.348, 2008.954, 0.000, 2011.035, 0.000, 0.684, 8.640, 0.000, 
1313, 4, 0, 2878.030, 9292.548, 29.455, 2039.468, 20.503, 2023.669, 2008.316, 0.000, 2012.155, 0.000, 0.661, 8.000, 0.000, 
1313, 4, 0, 2915.382, 9309.226, 29.117, 2051.400, 19.314, 2021.885, 2007.995, 0.000, 2008.635, 0.000, 0.653, 8.000, 0.000, 
1313, 4, 0, 2886.179, 9325.717, 29.230, 2045.334, 21.041, 2028.931, 2011.355, 0.000, 2008.635, 0.000, 0.690, 8.960, 0.000, 
1313, 4, 0, 2902.625, 9340.644, 30.162, 2042.910, 19.483, 2028.719, 2014.714, 0.000, 2008.475, 0.000, 0.664, 8.640, 0.000, 
1313, 4, 0, 2896.750, 9320.987, 29.870, 2040.832, 19.363, 2026.583, 2014.075, 0.000, 2009.916, 0.000, 0.629, 9.120, 0.000, 
1313, 4, 0, 2910.288, 9394.733, 29.205, 2036.043, 19.576, 2022.438, 2006.235, 0.000, 2011.036, 0.000, 0.676, 8.640, 0.000, 
1313, 4, 0, 2885.359, 9351.595, 29.925, 2038.344, 21.104, 2026.508, 2013.595, 0.000, 2012.955, 0.000, 0.690, 8.800, 0.000, 
1313, 4, 0, 2931.202, 9354.137, 29.470, 2047.368, 19.353, 2026.988, 2017.114, 0.000, 2011.675, 0.000, 0.636, 8.480, 0.000, 
1313, 4, 0, 2905.089, 9332.826, 28.992, 2043.193, 19.492, 2027.297, 2009.116, 0.000, 2009.756, 0.000, 0.671, 9.120, 0.000, 
1314, 4, 0, 2898.266, 9392.405, 33.587, 2046.086, 19.416, 2027.160, 2013.116, 0.000, 2011.516, 0.000, 0.683, 8.160, 0.000, 
1314, 4, 0, 2893.406, 9361.454, 30.060, 2041.179, 20.192, 2029.660, 2014.395, 0.000, 2014.715, 0.000, 0.713, 8.640, 0.000, 
1314, 4, 0, 2889.970, 9393.992, 30.072, 2044.532, 19.479, 2025.735, 2012.154, 0.000, 2012.315, 0.000, 0.750, 8.800, 0.000, 
1314, 4, 0, 2908.607, 9386.504, 29.351, 2042.802, 19.790, 2031.959, 2011.355, 0.000, 2008.635, 0.000, 0.672, 8.480, 0.000, 
1314, 4, 0, 2893.392, 9339.261, 29.922, 2043.671, 19.740, 2024.688, 2010.876, 0.000, 2012.155, 0.000, 0.643, 8.160, 0.000, 
1314, 4, 0, 2898.560, 9349.706, 29.844, 2046.687, 20.753, 2025.887, 2014.075, 0.000, 2008.795, 0.000, 0.674, 8.640, 0.000, 
1314, 4, 0, 2915.509, 9342.582, 29.203, 2048.411, 19.764, 2032.477, 2010.074, 0.000, 2013.115, 0.000, 0.631, 8.320, 0.000, 
1314, 4, 0, 2896.405, 9346.799, 29.149, 2040.602, 20.836, 2029.172, 2013.435, 0.000, 2013.115, 0.000, 0.660, 8.640, 0.000, 
1314, 4, 0, 2923.702, 9352.917, 29.277, 2046.054, 19.781, 2023.232, 2014.076, 0.000, 2007.515, 0.000, 0.686, 8.640, 0.000, 
1314, 4, 0, 2895.521, 9410.548, 34.480, 2048.880, 22.554, 3669.495, 2012.475, 0.000, 2013.595, 0.000, 0.639, 8.960, 0.000, 
1315, 4, 0, 2903.653, 9371.347, 29.781, 2047.754, 19.677, 3673.026, 2017.594, 0.000, 2013.115, 0.000, 0.670, 8.800, 0.000, 
1315, 4, 0, 2897.548, 9372.855, 29.613, 2047.785, 19.335, 2031.412, 2010.555, 0.000, 2015.515, 0.000, 0.686, 8.800, 0.000, 
1315, 4, 0, 2914.361, 9428.190, 32.896, 2050.090, 20.154, 2022.804, 2012.955, 0.000, 2015.035, 0.000, 0.715, 8.640, 0.000, 
1315, 4, 0, 2891.796, 9438.457, 30.571, 2046.581, 20.948, 2029.941, 2014.236, 0.000, 2014.395, 0.000, 0.706, 8.800, 0.000, 
1315, 4, 0, 2904.049, 9410.020, 30.697, 2043.249, 19.777, 2030.960, 2014.234, 0.000, 2014.875, 0.000, 0.710, 8.800, 0.000, 
1315, 4, 0, 2934.758, 9432.440, 30.723, 2048.159, 19.520, 2031.796, 2017.276, 0.000, 2018.716, 0.000, 0.702, 8.640, 0.000, 
1315, 4, 0, 2909.443, 9434.674, 29.644, 2045.350, 20.731, 2030.451, 2011.515, 0.000, 2015.835, 0.000, 0.696, 8.800, 0.000, 
1315, 4, 0, 2911.823, 9411.883, 29.236, 2044.267, 19.055, 2032.727, 2012.316, 0.000, 2007.515, 0.000, 0.728, 8.960, 0.000, 
1315, 4, 0, 2899.891, 9478.307, 33.142, 2049.743, 19.851, 2028.228, 2009.594, 0.000, 2012.955, 0.000, 0.653, 8.800, 0.000, 
1315, 4, 0, 2893.872, 9452.110, 29.862, 2046.848, 19.158, 2024.299, 2014.716, 0.000, 2014.076, 0.000, 0.632, 8.800, 0.000, 
1316, 4, 0, 2903.583, 9454.579, 29.215, 2046.784, 19.642, 2029.461, 2014.555, 0.000, 2015.995, 0.000, 0.658, 8.480, 0.000, 
1316, 4, 0, 2880.105, 9486.367, 31.738, 2048.987, 19.052, 2030.152, 2016.956, 0.000, 2017.595, 0.000, 0.620, 8.640, 0.000, 
1316, 4, 0, 2911.194, 9483.031, 30.915, 2051.075, 19.176, 2033.589, 2013.914, 0.000, 2018.075, 0.000, 0.618, 8.160, 0.000, 
1316, 4, 0, 2891.029, 9494.316, 30.925, 2050.483, 20.745, 2028.777, 2013.115, 0.000, 2017.435, 0.000, 0.666, 8.480, 0.000, 
1316, 4, 0, 2900.179, 9478.830, 30.279, 2044.718, 19.622, 2025.858, 2015.036, 0.000, 2013.275, 0.000, 0.643, 8.000, 0.000, 
1316, 4, 0, 2903.814, 9522.092, 29.750, 2047.421, 19.661, 2025.333, 2017.916, 0.000, 2015.035, 0.000, 0.668, 8.640, 0.000, 
1316, 4, 0, 2899.873, 9489.625, 29.696, 2049.308, 19.986, 2028.028, 2016.954, 0.000, 2016.155, 0.000, 0.632, 8.960, 0.000, 
1316, 4, 0, 2884.722, 9476.018, 29.884, 2048.044, 20.802, 2034.048, 2013.595, 0.000, 2015.515, 0.000, 0.700, 8.640, 0.000, 
1316, 4, 0, 2884.924, 9761.008, 42.455, 2057.424, 35.128, 2040.905, 2013.915, 0.000, 2014.555, 0.000, 0.709, 8.640, 0.000, 
1316, 4, 0, 2909.238, 9517.830, 42.081, 2057.793, 35.993, 2047.242, 2017.596, 0.000, 2010.716, 0.000, 0.649, 9.280, 0.000, 
1317, 4, 0, 2926.817, 9504.993, 45.591, 2060.603, 35.163, 2042.131, 2017.114, 0.000, 2014.715, 0.000, 0.654, 7.840, 0.000, 
1317, 4, 0, 2909.999, 9679.520, 32.141, 2050.386, 20.271, 2028.262, 2018.076, 0.000, 2012.315, 0.000, 0.631, 8.640, 0.000, 
1317, 4, 0, 2916.090, 9495.099, 30.330, 2064.930, 20.276, 2033.244, 2015.676, 0.000, 2017.115, 0.000, 0.654, 8.800, 0.000, 
1317, 4, 0, 2899.870, 9514.895, 29.875, 2045.578, 19.825, 2033.245, 2019.996, 0.000, 2016.316, 0.000, 0.659, 8.640, 0.000, 
1317, 4, 0, 2902.106, 9509.316, 30.103, 2045.269, 19.630, 2029.928, 2017.594, 0.000, 2015.995, 0.000, 0.681, 8.640, 0.000, 
1317, 4, 0, 2890.488, 9521.245, 30.236, 2045.177, 19.461, 2035.149, 2016.795, 0.000, 2018.716, 0.000, 0.620, 8.800, 0.000, 
1317, 4, 0, 2902.714, 9535.680, 31.756, 2048.509, 19.363, 2030.018, 2015.515, 0.000, 2014.876, 0.000, 0.638, 8.640, 0.000, 
1317, 4, 0, 2903.225, 9520.883, 30.905, 2050.669, 18.931, 2023.781, 2016.956, 0.000, 2020.316, 0.000, 0.638, 8.960, 0.000, 
1317, 4, 0, 2908.102, 9573.170, 33.461, 2053.266, 20.691, 2027.580, 2014.074, 0.000, 2019.515, 0.000, 0.659, 8.480, 0.000, 
1317, 4, 0, 2904.613, 9510.054, 31.337, 2051.829, 21.398, 2026.005, 2015.996, 0.000, 2016.475, 0.000, 0.636, 8.640, 0.000, 
1318, 4, 0, 2914.833, 9554.531, 34.874, 2057.963, 29.690, 2040.241, 2018.555, 0.000, 2018.875, 0.000, 0.660, 8.800, 0.000, 
1318, 4, 0, 3288.131, 10029.995, 34.001, 2051.698, 21.208, 2037.289, 2017.275, 0.000, 2013.436, 0.000, 0.636, 9.120, 0.000, 
1318, 4, 0, 2914.204, 9520.583, 36.068, 2053.623, 21.876, 2038.684, 2020.154, 0.000, 2016.155, 0.000, 0.636, 8.800, 0.000, 
1318, 4, 0, 2888.269, 9548.011, 32.293, 2051.523, 20.065, 2035.845, 2017.275, 0.000, 2018.235, 0.000, 0.669, 8.960, 0.000, 
1318, 4, 0, 2925.176, 9483.824, 30.442, 2046.988, 20.509, 2032.458, 2013.756, 0.000, 2016.795, 0.000, 0.620, 7.840, 0.000, 
1318, 4, 0, 2900.558, 9539.119, 33.622, 2054.630, 19.790, 2035.869, 2016.155, 0.000, 2018.076, 0.000, 0.645, 8.800, 0.000, 
1318, 4, 0, 2927.887, 9496.395, 31.055, 2051.170, 19.840, 2031.040, 2016.154, 0.000, 2019.995, 0.000, 0.642, 9.120, 0.000, 
1318, 4, 0, 2918.158, 9518.751, 30.165, 2048.443, 19.753, 2029.548, 2014.716, 0.000, 2015.036, 0.000, 0.669, 8.800, 0.000, 
1318, 4, 0, 2935.753, 9503.957, 30.759, 2050.527, 19.397, 2027.863, 2019.835, 0.000, 2019.836, 0.000, 0.652, 8.800, 0.000, 
1318, 4, 0, 2913.940, 9503.370, 31.474, 2054.095, 19.521, 2029.825, 2017.436, 0.000, 2018.716, 0.000, 0.599, 8.320, 0.000, 
1319, 4, 0, 2909.546, 9527.319, 34.836, 2053.913, 20.350, 2035.034, 2020.314, 0.000, 2019.675, 0.000, 0.670, 8.480, 0.000, 
1319, 4, 0, 2917.028, 9490.941, 30.144, 2056.257, 19.578, 2039.123, 2018.715, 0.000, 2014.236, 0.000, 0.566, 8.640, 0.000, 
1319, 4, 0, 2913.759, 9552.799, 34.225, 2053.356, 19.811, 2034.989, 2016.315, 0.000, 2017.596, 0.000, 0.644, 9.120, 0.000, 
1319, 4, 0, 2925.567, 9546.645, 34.903, 2056.058, 20.337, 2033.775, 2016.155, 0.000, 2022.076, 0.000, 0.646, 8.800, 0.000, 
1319, 4, 0, 2910.316, 9469.213, 58.255, 2082.930, 19.251, 2038.656, 2018.074, 0.000, 2018.075, 0.000, 0.662, 8.640, 0.000, 
1319, 4, 0, 2912.387, 9537.487, 30.500, 2055.572, 20.188, 2033.864, 2024.635, 0.000, 2022.875, 0.000, 0.682, 8.960, 0.000, 
1319, 4, 0, 2942.993, 9488.188, 30.843, 2049.257, 19.767, 2034.251, 2018.555, 0.000, 2020.156, 0.000, 0.659, 8.800, 0.000, 
1319, 4, 0, 2923.619, 9502.157, 30.230, 2049.723, 19.716, 2032.030, 2021.595, 0.000, 2019.036, 0.000, 0.645, 9.440, 0.000, 
1319, 4, 0, 2945.941, 9515.360, 30.698, 2053.648, 20.058, 2035.707, 2018.874, 0.000, 2019.195, 0.000, 0.648, 8.160, 0.000, 
1319, 4, 0, 2922.316, 9523.673, 29.835, 2054.766, 19.544, 2032.566, 2020.155, 0.000, 2018.875, 0.000, 0.627, 8.320, 0.000, 
1320, 4, 0, 2920.092, 9496.850, 30.540, 2052.020, 19.723, 2035.242, 2020.955, 0.000, 2017.916, 0.000, 0.670, 9.120, 0.000, 
1320, 4, 0, 2917.466, 9560.735, 31.241, 2055.767, 19.707, 2032.962, 2022.715, 0.000, 2020.316, 0.000, 0.640, 8.800, 0.000, 
1320, 4, 0, 2916.065, 9506.071, 31.137, 2058.591, 19.488, 2030.186, 2022.874, 0.000, 2021.595, 0.000, 0.647, 8.960, 0.000, 
1320, 4, 0, 2958.520, 9525.295, 33.346, 2053.876, 19.981, 2035.224, 2019.355, 0.000, 2016.955, 0.000, 0.690, 9.280, 0.000, 
1320, 4, 0, 2911.710, 9542.347, 30.233, 2052.370, 19.068, 2032.361, 2019.995, 0.000, 2019.995, 0.000, 0.623, 8.480, 0.000, 
1320, 4, 0, 2920.466, 9586.410, 34.711, 2059.140, 18.711, 2029.955, 2022.715, 0.000, 2023.036, 0.000, 0.693, 8.640, 0.000, 
1320, 4, 0, 2930.340, 9712.600, 31.192, 2059.539, 22.426, 2035.549, 2023.674, 0.000, 2021.115, 0.000, 0.739, 8.000, 0.000, 
1320, 4, 0, 2897.322, 9545.208, 31.163, 2050.007, 19.395, 2030.950, 2018.075, 0.000, 2019.196, 0.000, 0.690, 8.320, 0.000, 
1320, 4, 0, 2920.174, 9550.031, 30.762, 2055.759, 19.353, 2034.786, 2017.595, 0.000, 2018.396, 0.000, 0.680, 8.480, 0.000, 
1320, 4, 0, 2925.739, 9547.353, 31.479, 2052.961, 18.981, 2033.677, 2019.995, 0.000, 2018.236, 0.000, 0.644, 8.640, 0.000, 
1321, 4, 0, 2959.616, 9526.951, 30.482, 2056.712, 19.744, 2037.319, 2021.274, 0.000, 2017.915, 0.000, 0.659, 8.960, 0.000, 
1321, 4, 0, 2935.084, 9572.572, 30.327, 2052.931, 20.113, 3690.077, 2021.116, 0.000, 2019.676, 0.000, 0.679, 8.640, 0.000, 
1321, 4, 0, 2930.379, 9588.148, 31.993, 2058.997, 19.387, 2031.859, 2027.836, 0.000, 2024.315, 0.000, 0.673, 8.960, 0.000, 
1321, 4, 0, 2961.481, 9531.523, 30.696, 2057.279, 19.616, 2051.804, 2020.156, 0.000, 2017.595, 0.000, 0.605, 8.960, 0.000, 
1321, 4, 0, 2916.972, 9556.632, 29.917, 2058.301, 19.414, 2037.518, 2021.755, 0.000, 2023.356, 0.000, 0.645, 8.480, 0.000, 
1321, 4, 0, 2933.793, 9610.738, 35.116, 2061.226, 19.272, 2035.846, 2019.514, 0.000, 2022.075, 0.000, 0.687, 9.600, 0.000, 
1321, 4, 0, 2941.109, 9581.732, 30.507, 2052.378, 19.155, 2033.746, 2022.716, 0.000, 2020.476, 0.000, 0.686, 8.800, 0.000, 
1321, 4, 0, 2961.021, 9579.291, 33.383, 2055.511, 20.011, 2036.531, 2024.316, 0.000, 2018.555, 0.000, 0.658, 8.960, 0.000, 
1321, 4, 0, 2954.972, 9590.797, 30.454, 2050.849, 19.408, 2031.351, 2023.355, 0.000, 2019.835, 0.000, 0.654, 8.160, 0.000, 
1321, 4, 0, 2928.454, 9606.818, 30.723, 2058.540, 19.373, 2038.702, 2021.114, 0.000, 2019.515, 0.000, 0.688, 8.480, 0.000, 
1322, 4, 0, 2934.272, 9610.015, 29.772, 2054.626, 20.296, 2040.177, 2021.755, 0.000, 2021.276, 0.000, 0.659, 8.160, 0.000, 
1322, 4, 0, 2929.314, 9631.404, 30.106, 2054.938, 19.937, 2039.635, 2022.876, 0.000, 2022.236, 0.000, 0.655, 9.120, 0.000, 
1322, 4, 0, 2943.491, 9621.098, 35.815, 2057.259, 20.105, 2039.186, 2023.355, 0.000, 2025.755, 0.000, 0.665, 8.960, 0.000, 
1322, 4, 0, 2946.155, 9608.731, 30.244, 2055.712, 19.647, 2039.831, 2023.194, 0.000, 2021.595, 0.000, 0.671, 8.800, 0.000, 
