length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, upload_device_time, blockingKernelTimeoutDetected, 
815, 4, 0, 2402.153, 4262.313, 690.817, 1932.767, 6.635, 1208.028, 1572.992, 0.000, 1201.952, 0.000, 669.550, 1.856, 0.000, 
815, 4, 0, 2302.683, 4345.481, 697.739, 1938.456, 7.373, 1207.691, 1571.648, 0.000, 1200.160, 0.000, 688.503, 1.856, 0.000, 
815, 4, 0, 2484.391, 4262.250, 688.080, 1930.990, 7.728, 1206.537, 1575.648, 0.000, 1199.264, 0.000, 685.315, 1.856, 0.000, 
815, 4, 0, 2339.865, 4346.418, 699.654, 1943.808, 7.597, 1209.631, 1574.624, 0.000, 1199.264, 0.000, 677.051, 1.824, 0.000, 
815, 4, 0, 2382.982, 4260.159, 691.684, 1936.475, 7.183, 1208.157, 1572.736, 0.000, 1199.008, 0.000, 680.343, 1.952, 0.000, 
815, 4, 0, 2370.804, 4397.552, 703.003, 1946.026, 8.100, 1210.685, 1572.384, 0.000, 1196.896, 0.000, 676.242, 1.856, 0.000, 
815, 4, 0, 2506.112, 4287.517, 691.619, 1934.764, 7.662, 1210.260, 1572.448, 0.000, 1197.920, 0.000, 672.004, 1.856, 0.000, 
815, 4, 0, 2395.113, 4451.829, 746.609, 1943.736, 7.754, 1208.229, 1572.832, 0.000, 1200.256, 0.000, 672.583, 1.952, 0.000, 
815, 4, 0, 2373.113, 4302.587, 686.788, 1887.155, 8.137, 1210.029, 1568.768, 0.000, 1200.320, 0.000, 666.624, 1.952, 0.000, 
816, 4, 0, 2382.613, 4476.982, 704.978, 1902.830, 7.295, 1211.231, 1575.104, 0.000, 1201.600, 0.000, 683.202, 1.856, 0.000, 
816, 4, 0, 2438.441, 4308.049, 686.295, 1888.628, 8.295, 1211.688, 1574.528, 0.000, 1200.960, 0.000, 671.884, 1.856, 0.000, 
816, 4, 0, 2421.487, 4384.840, 706.949, 1903.936, 6.724, 1210.766, 1578.528, 0.000, 1200.352, 0.000, 680.498, 1.856, 0.000, 
816, 4, 0, 2440.386, 4222.441, 688.014, 1885.156, 7.947, 1209.188, 1575.744, 0.000, 1202.720, 0.000, 674.619, 1.856, 0.000, 
816, 4, 0, 2384.922, 4336.650, 709.406, 1908.498, 7.267, 1210.686, 1578.752, 0.000, 1200.320, 0.000, 682.720, 1.856, 0.000, 
816, 4, 0, 2462.907, 4248.460, 679.678, 1925.844, 7.758, 1210.548, 1576.384, 0.000, 1200.352, 0.000, 678.378, 1.888, 0.000, 
816, 4, 0, 2388.846, 4355.826, 703.417, 1945.519, 7.181, 1211.619, 1578.816, 0.000, 1200.160, 0.000, 699.021, 1.856, 0.000, 
816, 4, 0, 2485.398, 4233.381, 690.968, 1938.624, 7.733, 1209.954, 1577.344, 0.000, 1204.448, 0.000, 672.046, 1.920, 0.000, 
816, 4, 0, 2315.690, 4344.907, 700.472, 1940.270, 7.514, 1207.460, 1574.080, 0.000, 1198.368, 0.000, 691.441, 1.952, 0.000, 
816, 4, 0, 2463.038, 4233.880, 688.678, 1930.236, 7.060, 1205.279, 1572.000, 0.000, 1197.696, 0.000, 668.549, 2.080, 0.000, 
817, 4, 0, 2290.850, 4390.506, 706.889, 1947.132, 7.312, 1208.127, 1580.224, 0.000, 1201.728, 0.000, 676.737, 1.856, 0.000, 
817, 4, 0, 2460.189, 4277.986, 690.948, 1930.916, 7.268, 1213.493, 1579.520, 0.000, 1202.144, 0.000, 682.517, 1.824, 0.000, 
817, 4, 0, 2300.105, 4385.903, 705.757, 1946.736, 7.631, 1213.815, 1576.704, 0.000, 1202.720, 0.000, 680.421, 1.856, 0.000, 
817, 4, 0, 2473.220, 4294.913, 688.866, 1932.263, 7.070, 1213.632, 1577.024, 0.000, 1204.352, 0.000, 671.888, 1.952, 0.000, 
817, 4, 0, 2421.939, 4354.466, 708.301, 1949.369, 7.694, 1212.728, 1577.600, 0.000, 1201.152, 0.000, 681.878, 1.856, 0.000, 
817, 4, 0, 2463.221, 4260.748, 697.329, 1939.604, 7.452, 1213.047, 1577.792, 0.000, 1204.800, 0.000, 675.250, 1.856, 0.000, 
817, 4, 0, 2386.771, 4346.258, 702.933, 1943.623, 7.433, 1212.497, 1576.480, 0.000, 1204.480, 0.000, 679.264, 1.856, 0.000, 
817, 4, 0, 2445.053, 4265.007, 688.512, 1937.467, 7.431, 1210.833, 1574.624, 0.000, 1200.928, 0.000, 671.795, 1.856, 0.000, 
817, 4, 0, 2293.883, 4338.146, 741.197, 1983.827, 7.516, 1209.926, 1578.080, 0.000, 1202.912, 0.000, 687.362, 1.856, 0.000, 
817, 4, 0, 2484.234, 4254.480, 690.644, 1939.171, 7.695, 1212.528, 1579.168, 0.000, 1205.632, 0.000, 679.040, 1.856, 0.000, 
818, 4, 0, 2452.971, 4471.243, 713.161, 1960.471, 7.635, 1214.208, 1580.064, 0.000, 1207.072, 0.000, 681.424, 1.952, 0.000, 
818, 4, 0, 2465.095, 4256.177, 686.471, 1934.724, 6.959, 1212.376, 1577.344, 0.000, 1206.560, 0.000, 674.740, 1.856, 0.000, 
818, 4, 0, 2410.389, 4372.103, 701.710, 1947.498, 7.186, 1214.310, 1579.680, 0.000, 1206.400, 0.000, 683.436, 1.824, 0.000, 
818, 4, 0, 2399.863, 4252.402, 695.271, 1946.535, 7.323, 1213.851, 1576.288, 0.000, 1203.552, 0.000, 675.145, 1.856, 0.000, 
818, 4, 0, 2393.662, 4371.558, 707.053, 1956.934, 7.861, 1214.165, 1579.840, 0.000, 1208.672, 0.000, 696.008, 1.856, 0.000, 
818, 4, 0, 2474.079, 4275.303, 680.786, 1930.210, 7.449, 1214.615, 1579.328, 0.000, 1198.880, 0.000, 680.065, 1.856, 0.000, 
818, 4, 0, 2361.051, 4434.097, 701.126, 1948.228, 7.023, 1214.733, 1582.880, 0.000, 1203.296, 0.000, 676.232, 1.856, 0.000, 
818, 4, 0, 2401.544, 4257.859, 688.590, 1937.111, 7.617, 1213.682, 1577.280, 0.000, 1204.576, 0.000, 675.285, 1.856, 0.000, 
818, 4, 0, 2399.235, 4365.159, 705.694, 1956.279, 8.398, 1210.677, 1581.536, 0.000, 1201.536, 0.000, 683.016, 1.824, 0.000, 
818, 4, 0, 2465.177, 4264.243, 684.651, 1936.457, 7.817, 1212.866, 1577.472, 0.000, 1199.520, 0.000, 682.495, 1.856, 0.000, 
819, 4, 0, 2361.754, 4361.361, 707.642, 1956.975, 7.516, 1215.935, 1580.832, 0.000, 1205.600, 0.000, 683.283, 1.856, 0.000, 
819, 4, 0, 2488.199, 4271.646, 694.402, 1945.374, 7.512, 1213.504, 1581.056, 0.000, 1203.648, 0.000, 676.273, 1.856, 0.000, 
819, 4, 0, 2410.682, 4428.140, 703.355, 1952.403, 7.675, 1216.257, 1585.504, 0.000, 1206.144, 0.000, 683.179, 1.856, 0.000, 
819, 4, 0, 2387.845, 4267.977, 699.128, 1948.324, 6.896, 1211.767, 1582.656, 0.000, 1204.864, 0.000, 675.393, 1.600, 0.000, 
819, 4, 0, 2378.583, 4370.024, 705.724, 1954.058, 7.126, 1212.531, 1581.984, 0.000, 1208.224, 0.000, 684.162, 1.728, 0.000, 
819, 4, 0, 2401.929, 4292.534, 686.378, 1937.578, 7.130, 1215.534, 1581.728, 0.000, 1204.352, 0.000, 662.891, 1.632, 0.000, 
819, 4, 0, 2377.409, 4476.063, 706.834, 1948.034, 7.632, 1214.027, 1585.088, 0.000, 1208.064, 0.000, 681.130, 1.920, 0.000, 
819, 4, 0, 2463.043, 4270.124, 691.162, 1932.749, 7.753, 1213.628, 1580.448, 0.000, 1201.280, 0.000, 670.160, 1.824, 0.000, 
819, 4, 0, 2347.978, 4379.408, 709.434, 1954.031, 6.735, 1215.697, 1584.512, 0.000, 1204.000, 0.000, 682.015, 2.112, 0.000, 
819, 4, 0, 2408.748, 4312.867, 686.268, 1933.136, 7.262, 1215.900, 1579.648, 0.000, 1206.688, 0.000, 678.234, 1.856, 0.000, 
820, 4, 0, 2353.713, 4406.632, 699.425, 1948.311, 7.732, 1215.341, 1581.568, 0.000, 1208.096, 0.000, 685.349, 1.856, 0.000, 
820, 4, 0, 2399.156, 4276.411, 694.228, 1943.859, 7.090, 1215.421, 1579.424, 0.000, 1207.456, 0.000, 673.312, 1.952, 0.000, 
820, 4, 0, 2320.715, 4378.268, 707.086, 1952.053, 7.561, 1215.189, 1588.096, 0.000, 1207.840, 0.000, 683.807, 1.856, 0.000, 
820, 4, 0, 2399.965, 4284.874, 697.543, 1949.141, 7.533, 1213.753, 1580.928, 0.000, 1205.824, 0.000, 677.216, 1.920, 0.000, 
820, 4, 0, 2318.300, 4395.595, 711.087, 1962.588, 7.334, 1215.128, 1584.256, 0.000, 1208.288, 0.000, 691.537, 1.856, 0.000, 
820, 4, 0, 2459.611, 4293.231, 692.381, 1945.551, 8.004, 1217.701, 1583.840, 0.000, 1202.464, 0.000, 676.766, 1.856, 0.000, 
820, 4, 0, 2414.192, 4396.145, 701.444, 1950.002, 7.724, 1217.468, 1587.168, 0.000, 1205.088, 0.000, 684.278, 1.856, 0.000, 
820, 4, 0, 2511.342, 4287.233, 692.392, 1908.664, 7.187, 1216.062, 1586.144, 0.000, 1209.632, 0.000, 675.014, 1.856, 0.000, 
820, 4, 0, 2366.150, 4387.619, 706.826, 1918.526, 7.844, 1216.887, 1585.120, 0.000, 1204.064, 0.000, 686.595, 1.856, 0.000, 
820, 4, 0, 2452.799, 4277.635, 688.353, 1905.277, 7.494, 1219.653, 1584.480, 0.000, 1206.208, 0.000, 685.817, 1.856, 0.000, 
821, 4, 0, 2315.164, 4402.706, 712.777, 1927.880, 6.896, 1215.066, 1582.976, 0.000, 1210.688, 0.000, 678.115, 1.856, 0.000, 
821, 4, 0, 2480.999, 4939.082, 718.742, 1934.268, 7.123, 1216.033, 1581.472, 0.000, 1206.720, 0.000, 674.846, 1.856, 0.000, 
821, 4, 0, 2368.529, 4448.493, 739.832, 1950.291, 7.163, 1214.446, 1585.824, 0.000, 1204.576, 0.000, 683.056, 1.856, 0.000, 
821, 4, 0, 2497.602, 4272.037, 691.697, 1909.019, 7.232, 1218.965, 1583.840, 0.000, 1204.608, 0.000, 684.632, 1.856, 0.000, 
821, 4, 0, 2339.811, 4411.231, 710.099, 1962.076, 7.428, 1216.701, 1582.400, 0.000, 1207.328, 0.000, 687.441, 1.856, 0.000, 
821, 4, 0, 2407.430, 4301.875, 696.839, 1948.068, 7.497, 1214.519, 1581.184, 0.000, 1208.128, 0.000, 673.062, 1.856, 0.000, 
821, 4, 0, 2407.193, 4388.004, 731.095, 1982.261, 7.821, 1215.815, 1583.296, 0.000, 1207.296, 0.000, 678.584, 1.952, 0.000, 
821, 4, 0, 2400.756, 4284.003, 695.623, 1943.027, 7.699, 1215.794, 1580.832, 0.000, 1208.576, 0.000, 678.031, 1.952, 0.000, 
821, 4, 0, 2403.023, 4448.995, 710.192, 1955.584, 7.386, 1217.973, 1583.008, 0.000, 1208.256, 0.000, 681.808, 1.952, 0.000, 
821, 4, 0, 2454.591, 4284.907, 699.912, 1945.334, 7.527, 1218.668, 1584.768, 0.000, 1209.120, 0.000, 676.494, 1.856, 0.000, 
822, 4, 0, 2407.128, 4608.482, 711.740, 1955.240, 7.497, 1216.499, 1590.720, 0.000, 1208.896, 0.000, 694.548, 1.856, 0.000, 
822, 4, 0, 2448.861, 4284.780, 690.157, 1936.074, 7.657, 1219.024, 1586.432, 0.000, 1211.488, 0.000, 677.669, 2.048, 0.000, 
822, 4, 0, 2424.268, 4483.805, 718.398, 1960.270, 7.741, 1218.789, 1585.280, 0.000, 1209.600, 0.000, 696.629, 1.920, 0.000, 
822, 4, 0, 2506.218, 4298.771, 692.687, 1940.231, 8.239, 1220.641, 1586.048, 0.000, 1209.920, 0.000, 680.663, 1.856, 0.000, 
822, 4, 0, 2371.216, 4452.103, 707.600, 1962.792, 7.541, 1219.166, 1582.336, 0.000, 1206.688, 0.000, 688.738, 1.856, 0.000, 
822, 4, 0, 2478.572, 4344.118, 693.498, 1945.004, 8.406, 1218.987, 1584.640, 0.000, 1210.112, 0.000, 682.810, 1.856, 0.000, 
822, 4, 0, 2411.070, 4406.353, 724.653, 1974.307, 7.557, 1217.701, 1586.816, 0.000, 1213.536, 0.000, 691.000, 1.888, 0.000, 
822, 4, 0, 2405.665, 4275.768, 695.623, 1948.274, 7.408, 1216.616, 1584.000, 0.000, 1211.296, 0.000, 677.085, 1.984, 0.000, 
822, 4, 0, 2318.801, 4405.777, 721.982, 1972.762, 7.334, 1215.521, 1584.544, 0.000, 1206.848, 0.000, 689.246, 1.856, 0.000, 
822, 4, 0, 2471.066, 4297.268, 703.265, 1958.180, 7.737, 1218.822, 1587.104, 0.000, 1209.216, 0.000, 683.867, 1.856, 0.000, 
823, 4, 0, 2389.249, 4511.806, 708.936, 1963.894, 7.768, 1219.299, 1588.192, 0.000, 1210.144, 0.000, 687.363, 1.856, 0.000, 
823, 4, 0, 2472.572, 4305.132, 698.353, 1954.976, 7.042, 1219.832, 1592.288, 0.000, 1211.840, 0.000, 683.791, 1.984, 0.000, 
823, 4, 0, 2453.095, 4421.830, 717.601, 1973.051, 7.096, 1219.386, 1588.512, 0.000, 1210.176, 0.000, 686.885, 1.824, 0.000, 
823, 4, 0, 2472.600, 4319.925, 691.522, 1947.506, 7.172, 1217.198, 1589.984, 0.000, 1210.592, 0.000, 672.425, 1.888, 0.000, 
823, 4, 0, 2423.252, 4398.379, 711.946, 1968.905, 7.299, 1222.356, 1587.712, 0.000, 1214.048, 0.000, 680.509, 1.952, 0.000, 
823, 4, 0, 2437.463, 4348.283, 702.604, 1958.078, 7.812, 1222.815, 1592.000, 0.000, 1213.632, 0.000, 680.091, 1.824, 0.000, 
823, 4, 0, 2395.714, 4422.463, 716.224, 1970.606, 7.485, 1220.959, 1586.752, 0.000, 1212.864, 0.000, 688.264, 1.856, 0.000, 
823, 4, 0, 2461.807, 4306.285, 704.539, 1959.189, 8.058, 1220.224, 1587.808, 0.000, 1210.912, 0.000, 680.039, 1.984, 0.000, 
823, 4, 0, 2334.775, 4424.150, 711.686, 1966.866, 7.511, 1218.780, 1589.280, 0.000, 1211.744, 0.000, 696.931, 1.920, 0.000, 
823, 4, 0, 2490.936, 4307.445, 693.880, 1951.286, 7.456, 1221.039, 1589.792, 0.000, 1211.040, 0.000, 684.750, 1.952, 0.000, 
824, 4, 0, 2413.003, 4532.643, 732.993, 1987.679, 6.940, 1223.693, 1590.496, 0.000, 1211.264, 0.000, 688.147, 1.856, 0.000, 
824, 4, 0, 2431.210, 4321.757, 692.612, 1944.694, 7.420, 1219.134, 1589.216, 0.000, 1210.464, 0.000, 684.341, 1.856, 0.000, 
824, 4, 0, 2360.662, 4418.624, 711.288, 1959.309, 7.232, 1221.894, 1595.712, 0.000, 1211.552, 0.000, 688.545, 1.824, 0.000, 
824, 4, 0, 2476.142, 4328.318, 696.972, 1946.586, 7.905, 1220.146, 1590.400, 0.000, 1208.224, 0.000, 682.249, 1.984, 0.000, 
824, 4, 0, 2333.098, 4437.608, 720.840, 1970.199, 7.173, 1220.981, 1589.312, 0.000, 1211.488, 0.000, 694.006, 1.856, 0.000, 
824, 4, 0, 2479.025, 4341.419, 685.348, 1944.363, 8.382, 1218.990, 1586.880, 0.000, 1212.544, 0.000, 680.745, 1.856, 0.000, 
824, 4, 0, 2352.728, 4432.775, 715.744, 1971.909, 7.992, 1221.848, 1592.992, 0.000, 1212.512, 0.000, 696.874, 1.856, 0.000, 
824, 4, 0, 2498.958, 4315.881, 695.221, 1951.145, 7.981, 1221.293, 1591.424, 0.000, 1206.240, 0.000, 680.673, 1.856, 0.000, 
824, 4, 0, 2327.592, 4446.745, 714.977, 1969.967, 7.206, 1221.449, 1587.264, 0.000, 1215.360, 0.000, 689.407, 1.856, 0.000, 
824, 4, 0, 2481.773, 4330.704, 687.717, 1947.456, 7.646, 1224.764, 1590.944, 0.000, 1212.736, 0.000, 690.275, 1.856, 0.000, 
825, 4, 0, 2420.177, 4462.732, 723.699, 1977.784, 7.896, 1221.574, 1594.496, 0.000, 1214.240, 0.000, 685.559, 1.952, 0.000, 
825, 4, 0, 2446.582, 4354.151, 698.926, 1957.066, 7.869, 1224.603, 1591.328, 0.000, 1215.808, 0.000, 687.917, 1.824, 0.000, 
825, 4, 0, 2423.236, 4433.313, 713.857, 1971.136, 7.311, 1222.738, 1594.560, 0.000, 1213.344, 0.000, 683.523, 1.888, 0.000, 
825, 4, 0, 2457.378, 4445.195, 693.825, 1953.367, 7.773, 1223.184, 1593.152, 0.000, 1212.192, 0.000, 681.570, 1.824, 0.000, 
825, 4, 0, 2388.792, 4443.667, 711.144, 1969.892, 7.642, 1223.289, 1593.792, 0.000, 1216.160, 0.000, 684.219, 1.856, 0.000, 
825, 4, 0, 2436.259, 4329.013, 696.815, 1956.836, 7.618, 1225.115, 1593.632, 0.000, 1213.216, 0.000, 684.468, 1.856, 0.000, 
825, 4, 0, 2407.732, 4457.384, 716.229, 1943.799, 8.078, 1222.788, 1593.408, 0.000, 1216.640, 0.000, 685.508, 1.824, 0.000, 
825, 4, 0, 2504.295, 4344.354, 700.675, 1923.839, 7.443, 1224.347, 1592.704, 0.000, 1215.488, 0.000, 680.153, 2.048, 0.000, 
825, 4, 0, 2344.942, 4423.824, 718.195, 1943.761, 7.842, 1225.023, 1593.280, 0.000, 1215.424, 0.000, 682.763, 1.824, 0.000, 
825, 4, 0, 2410.405, 4360.509, 695.345, 1932.918, 7.295, 1218.413, 1591.296, 0.000, 1213.728, 0.000, 679.208, 2.080, 0.000, 
826, 4, 0, 2429.177, 4448.513, 715.722, 1952.496, 8.135, 1221.787, 1594.752, 0.000, 1217.664, 0.000, 690.141, 1.888, 0.000, 
826, 4, 0, 2498.944, 4361.833, 700.631, 1939.161, 7.106, 1224.929, 1591.808, 0.000, 1215.872, 0.000, 681.332, 1.856, 0.000, 
826, 4, 0, 2424.091, 4447.922, 713.234, 1941.535, 7.432, 1224.890, 1590.272, 0.000, 1217.216, 0.000, 688.171, 1.856, 0.000, 
826, 4, 0, 2481.230, 4351.194, 713.303, 1967.005, 7.699, 1227.091, 1594.016, 0.000, 1218.016, 0.000, 679.339, 1.856, 0.000, 
826, 4, 0, 2432.816, 4472.118, 712.620, 1964.476, 7.083, 1225.532, 1593.632, 0.000, 1217.728, 0.000, 695.240, 1.856, 0.000, 
826, 4, 0, 2446.689, 4329.015, 711.322, 1968.521, 7.856, 1224.832, 1594.368, 0.000, 1215.744, 0.000, 675.944, 1.824, 0.000, 
826, 4, 0, 2359.623, 4435.209, 715.203, 1968.988, 7.097, 1221.924, 1594.464, 0.000, 1216.928, 0.000, 686.354, 1.920, 0.000, 
826, 4, 0, 2472.652, 4320.716, 711.829, 1966.136, 7.433, 1224.626, 1593.408, 0.000, 1215.264, 0.000, 678.130, 1.856, 0.000, 
826, 4, 0, 2371.286, 4442.429, 716.635, 1970.750, 6.954, 1222.131, 1594.144, 0.000, 1215.712, 0.000, 689.064, 1.952, 0.000, 
826, 4, 0, 2478.318, 4339.582, 707.110, 1967.646, 7.630, 1223.471, 1592.800, 0.000, 1214.080, 0.000, 680.000, 1.824, 0.000, 
827, 4, 0, 2371.164, 4471.271, 727.510, 1984.740, 7.367, 1227.455, 1599.328, 0.000, 1216.512, 0.000, 693.699, 1.824, 0.000, 
827, 4, 0, 2441.985, 4334.239, 710.244, 1967.393, 7.085, 1225.770, 1597.024, 0.000, 1220.352, 0.000, 683.381, 1.856, 0.000, 
827, 4, 0, 2421.088, 4464.363, 716.819, 1971.807, 7.366, 1226.483, 1595.136, 0.000, 1216.672, 0.000, 690.411, 2.016, 0.000, 
827, 4, 0, 2477.323, 4332.968, 704.723, 1966.081, 7.497, 1227.800, 1595.168, 0.000, 1216.224, 0.000, 684.125, 1.824, 0.000, 
827, 4, 0, 2418.250, 4468.250, 720.890, 1981.962, 7.749, 1226.349, 1599.648, 0.000, 1217.952, 0.000, 688.427, 1.952, 0.000, 
827, 4, 0, 2456.040, 4347.985, 701.704, 1963.293, 6.973, 1225.667, 1600.000, 0.000, 1220.512, 0.000, 687.957, 1.888, 0.000, 
827, 4, 0, 2454.644, 4482.759, 719.663, 1981.259, 7.468, 1226.387, 1593.632, 0.000, 1217.152, 0.000, 689.573, 1.856, 0.000, 
827, 4, 0, 2528.070, 4382.781, 713.947, 1977.562, 7.272, 1226.877, 1593.088, 0.000, 1217.600, 0.000, 684.327, 1.920, 0.000, 
827, 4, 0, 2350.892, 4485.319, 719.038, 1979.535, 7.616, 1227.462, 1598.176, 0.000, 1218.016, 0.000, 690.153, 1.856, 0.000, 
827, 4, 0, 2426.646, 4348.377, 708.270, 1971.307, 7.236, 1226.616, 1597.920, 0.000, 1215.264, 0.000, 681.911, 1.856, 0.000, 
828, 4, 0, 2437.171, 4497.930, 720.658, 1983.524, 7.070, 1228.962, 1597.952, 0.000, 1218.144, 0.000, 707.095, 1.856, 0.000, 
828, 4, 0, 2482.434, 4387.496, 701.564, 1966.806, 7.497, 1229.024, 1599.104, 0.000, 1213.856, 0.000, 687.834, 1.824, 0.000, 
828, 4, 0, 2434.614, 4446.613, 717.222, 1979.230, 7.190, 1226.177, 1600.192, 0.000, 1216.960, 0.000, 691.141, 1.952, 0.000, 
828, 4, 0, 2530.965, 4430.357, 730.526, 1985.933, 7.540, 1226.591, 1597.568, 0.000, 1217.472, 0.000, 685.345, 1.856, 0.000, 
828, 4, 0, 2351.534, 4490.970, 716.439, 1972.853, 7.510, 1226.563, 1600.576, 0.000, 1220.512, 0.000, 694.114, 1.856, 0.000, 
828, 4, 0, 2449.882, 4363.485, 701.433, 1958.824, 7.329, 1230.191, 1596.384, 0.000, 1219.968, 0.000, 688.859, 1.952, 0.000, 
828, 4, 0, 2434.505, 4479.860, 715.565, 1973.178, 7.028, 1227.448, 1600.992, 0.000, 1215.584, 0.000, 695.515, 1.856, 0.000, 
828, 4, 0, 2525.795, 4368.560, 736.063, 1996.684, 7.379, 1228.243, 1597.344, 0.000, 1219.328, 0.000, 686.954, 1.920, 0.000, 
828, 4, 0, 2429.235, 4454.966, 710.217, 1974.441, 7.331, 1228.415, 1598.560, 0.000, 1218.656, 0.000, 692.679, 1.856, 0.000, 
828, 4, 0, 2422.722, 4422.721, 710.898, 1976.826, 8.025, 1227.285, 1597.280, 0.000, 1217.024, 0.000, 682.168, 1.824, 0.000, 
829, 4, 0, 2456.617, 4514.159, 724.204, 1988.028, 7.087, 1229.922, 1601.920, 0.000, 1224.000, 0.000, 687.309, 1.824, 0.000, 
829, 4, 0, 2531.660, 4368.306, 703.124, 1967.608, 7.063, 1230.524, 1598.784, 0.000, 1222.048, 0.000, 685.658, 1.920, 0.000, 
829, 4, 0, 2444.228, 4467.426, 718.744, 1983.491, 7.205, 1227.554, 1600.864, 0.000, 1223.872, 0.000, 693.950, 1.984, 0.000, 
829, 4, 0, 2457.964, 4382.652, 695.689, 1961.648, 7.742, 1228.277, 1602.048, 0.000, 1221.216, 0.000, 682.351, 1.856, 0.000, 
829, 4, 0, 2429.765, 4452.077, 717.265, 1982.231, 7.298, 1227.963, 1605.152, 0.000, 1219.744, 0.000, 691.018, 1.952, 0.000, 
829, 4, 0, 2526.476, 4356.133, 700.835, 1966.761, 7.310, 1229.709, 1601.024, 0.000, 1221.184, 0.000, 689.031, 1.952, 0.000, 
829, 4, 0, 2462.338, 4483.227, 727.691, 1992.073, 7.981, 1230.701, 1603.968, 0.000, 1219.264, 0.000, 688.836, 1.856, 0.000, 
829, 4, 0, 2457.591, 4378.381, 694.171, 1961.762, 6.815, 1227.671, 1597.792, 0.000, 1221.696, 0.000, 690.699, 1.888, 0.000, 
829, 4, 0, 2430.939, 4494.203, 720.644, 1985.356, 8.491, 1229.788, 1602.976, 0.000, 1221.696, 0.000, 695.390, 2.240, 0.000, 
829, 4, 0, 2462.212, 4397.958, 704.383, 1968.786, 7.049, 1226.824, 1600.064, 0.000, 1222.208, 0.000, 690.591, 1.856, 0.000, 
830, 4, 0, 2346.903, 4460.079, 728.946, 1990.275, 7.169, 1229.168, 1605.120, 0.000, 1223.040, 0.000, 691.264, 1.824, 0.000, 
830, 4, 0, 2531.739, 4359.488, 697.707, 1966.751, 6.952, 1229.355, 1609.216, 0.000, 1219.328, 0.000, 689.442, 2.080, 0.000, 
830, 4, 0, 2356.783, 4471.199, 722.202, 1983.370, 7.435, 1229.929, 1602.848, 0.000, 1219.424, 0.000, 699.006, 2.144, 0.000, 
830, 4, 0, 2545.619, 4413.642, 700.107, 1967.625, 6.935, 1228.784, 1602.144, 0.000, 1216.640, 0.000, 684.055, 1.856, 0.000, 
830, 4, 0, 2359.767, 4501.507, 716.150, 1975.406, 7.220, 1231.391, 1606.464, 0.000, 1218.432, 0.000, 689.184, 1.952, 0.000, 
830, 4, 0, 2495.798, 4371.198, 691.801, 1928.031, 7.695, 1232.341, 1604.768, 0.000, 1218.208, 0.000, 687.801, 2.176, 0.000, 
830, 4, 0, 2435.491, 4531.594, 721.823, 1951.523, 7.601, 1230.555, 1606.624, 0.000, 1222.848, 0.000, 693.669, 1.856, 0.000, 
830, 4, 0, 2532.396, 4410.946, 703.675, 1935.424, 8.074, 1234.530, 1602.208, 0.000, 1222.304, 0.000, 703.196, 1.856, 0.000, 
830, 4, 0, 2459.225, 4591.055, 715.127, 1950.567, 7.006, 1227.346, 1602.496, 0.000, 1221.792, 0.000, 702.455, 1.856, 0.000, 
830, 4, 0, 2543.896, 4387.741, 699.764, 1940.985, 7.577, 1232.264, 1600.992, 0.000, 1220.704, 0.000, 687.356, 1.856, 0.000, 
831, 4, 0, 2460.787, 4506.772, 725.077, 1962.356, 7.083, 1232.334, 1602.912, 0.000, 1223.936, 0.000, 704.680, 1.856, 0.000, 
831, 4, 0, 2538.880, 4372.781, 704.402, 1944.544, 7.300, 1231.463, 1601.632, 0.000, 1225.152, 0.000, 690.082, 1.952, 0.000, 
831, 4, 0, 2447.347, 4500.973, 723.127, 1990.715, 7.232, 1228.491, 1605.344, 0.000, 1224.256, 0.000, 696.382, 1.856, 0.000, 
831, 4, 0, 2546.397, 4365.951, 707.316, 1976.003, 6.804, 1233.086, 1602.336, 0.000, 1220.960, 0.000, 681.469, 2.112, 0.000, 
831, 4, 0, 2480.817, 4545.617, 724.410, 1991.178, 7.294, 1231.704, 1608.768, 0.000, 1223.296, 0.000, 703.891, 1.856, 0.000, 
831, 4, 0, 2554.663, 4397.179, 700.822, 1966.624, 7.250, 1232.797, 1606.656, 0.000, 1222.464, 0.000, 683.513, 1.856, 0.000, 
831, 4, 0, 2457.099, 4506.068, 722.656, 1986.172, 7.406, 1234.483, 1607.584, 0.000, 1221.984, 0.000, 689.254, 1.856, 0.000, 
831, 4, 0, 2451.997, 4405.302, 707.202, 1971.892, 7.929, 1234.378, 1605.856, 0.000, 1226.944, 0.000, 682.200, 1.856, 0.000, 
831, 4, 0, 2449.103, 4482.707, 722.818, 1986.392, 6.977, 1231.639, 1605.920, 0.000, 1221.920, 0.000, 692.023, 1.952, 0.000, 
831, 4, 0, 2541.343, 4385.119, 704.499, 1971.879, 7.969, 1228.780, 1602.848, 0.000, 1223.520, 0.000, 695.436, 1.856, 0.000, 
832, 4, 0, 2424.673, 4495.886, 721.414, 1985.220, 7.790, 1232.318, 1606.912, 0.000, 1223.680, 0.000, 698.226, 1.856, 0.000, 
832, 4, 0, 2533.061, 4380.066, 700.791, 1967.357, 7.693, 1235.306, 1608.192, 0.000, 1223.392, 0.000, 694.617, 1.856, 0.000, 
