length, width, pattern, capture, instantiation, first_launch_api, first_launch_total, repeat_launch_api, repeat_launch_total, first_launch_device, blockingKernelTimeoutDetected, repeat_launch_device, blockingKernelTimeoutDetected, upload_api_time, updoad_device_time, blockingKernelTimeoutDetected, 
1055, 1, 0, 227.137, 1105.259, 31.258, 2546.057, 12.704, 1752.105, 2527.934, 0.000, 1746.003, 0.000, 0.060, 11.662, 0.000, 
1055, 1, 0, 226.556, 1114.085, 31.539, 2545.697, 12.514, 1755.982, 1750.812, 0.000, 1751.935, 0.000, 0.090, 11.862, 0.000, 
1055, 1, 0, 228.129, 1114.346, 18.154, 2545.176, 13.365, 1747.717, 2515.360, 0.000, 1757.906, 0.000, 0.060, 11.942, 0.000, 
1055, 1, 0, 227.708, 1111.080, 18.735, 2547.430, 12.734, 1750.863, 1750.773, 0.000, 1746.003, 0.000, 0.091, 12.063, 0.000, 
1055, 1, 0, 226.205, 1116.169, 31.700, 2542.602, 13.124, 1747.756, 1752.736, 0.000, 1745.442, 0.000, 0.100, 11.822, 0.000, 
1055, 1, 0, 225.935, 1114.105, 18.195, 2536.390, 12.914, 1750.151, 2514.719, 0.000, 1745.041, 0.000, 0.080, 11.942, 0.000, 
1056, 1, 0, 227.478, 1118.343, 27.662, 2561.046, 13.175, 1750.422, 1756.904, 0.000, 1746.885, 0.000, 0.060, 11.983, 0.000, 
1056, 1, 0, 228.409, 1122.982, 18.775, 2548.492, 13.245, 1751.925, 2527.563, 0.000, 1752.255, 0.000, 0.060, 11.783, 0.000, 
1056, 1, 0, 228.179, 1111.851, 32.341, 2571.997, 13.495, 1750.672, 1752.536, 0.000, 1750.011, 0.000, 0.080, 12.263, 0.000, 
1056, 1, 0, 226.637, 1122.901, 34.174, 2557.019, 13.856, 1755.431, 2525.609, 0.000, 1754.419, 0.000, 0.120, 12.103, 0.000, 
1056, 1, 0, 229.281, 1124.776, 20.077, 2547.410, 13.716, 1753.497, 2516.301, 0.000, 1751.493, 0.000, 0.100, 12.063, 0.000, 
1056, 1, 0, 229.101, 1119.425, 32.401, 2568.039, 13.515, 1749.760, 1749.691, 0.000, 1748.167, 0.000, 0.080, 11.662, 0.000, 
1056, 1, 0, 225.925, 1144.382, 35.126, 2557.359, 13.846, 1753.117, 2520.159, 0.000, 1746.484, 0.000, 0.391, 11.982, 0.000, 
1056, 1, 0, 231.445, 1131.378, 32.261, 2563.030, 12.974, 1750.091, 2529.747, 0.000, 1748.929, 0.000, 0.181, 11.902, 0.000, 
1056, 1, 0, 228.599, 1122.782, 18.945, 2548.662, 13.195, 1748.989, 2525.980, 0.000, 1753.177, 0.000, 0.091, 11.943, 0.000, 
1056, 1, 0, 232.918, 1137.289, 32.231, 2549.755, 13.365, 1756.974, 1752.816, 0.000, 1748.569, 0.000, 0.060, 11.982, 0.000, 
1057, 1, 0, 227.758, 1127.290, 32.401, 2555.125, 12.974, 1756.994, 2529.257, 0.000, 1754.299, 0.000, 0.060, 11.662, 0.000, 
1057, 1, 0, 227.418, 1117.491, 13.886, 2542.782, 12.674, 1757.825, 1753.738, 0.000, 1751.454, 0.000, 0.090, 11.782, 0.000, 
1057, 1, 0, 227.808, 1120.046, 35.577, 2624.265, 13.335, 1752.035, 2531.430, 0.000, 1751.253, 0.000, 0.070, 11.782, 0.000, 
1057, 1, 0, 228.450, 1119.084, 32.081, 2566.577, 12.904, 1753.998, 2184.668, 0.000, 1753.698, 0.000, 0.300, 11.942, 0.000, 
1057, 1, 0, 234.060, 1124.514, 32.161, 1797.270, 13.505, 1753.026, 1754.139, 0.000, 1757.344, 0.000, 0.060, 11.742, 0.000, 
1057, 1, 0, 227.618, 1128.432, 14.397, 2551.317, 13.396, 1755.632, 1756.022, 0.000, 1748.968, 0.000, 0.060, 11.942, 0.000, 
1057, 1, 0, 227.568, 1112.623, 33.813, 2607.713, 12.975, 1752.396, 2524.277, 0.000, 1751.133, 0.000, 0.081, 11.782, 0.000, 
1057, 1, 0, 227.478, 1115.478, 34.785, 2557.459, 13.305, 1756.813, 2528.123, 0.000, 1750.853, 0.000, 0.080, 11.702, 0.000, 
1057, 1, 0, 227.107, 1121.249, 19.236, 2547.340, 13.596, 1757.034, 1754.259, 0.000, 1750.211, 0.000, 0.070, 12.063, 0.000, 
1057, 1, 0, 227.037, 1120.818, 32.271, 2556.387, 13.576, 1756.844, 2518.976, 0.000, 1759.428, 0.000, 0.141, 11.742, 0.000, 
1058, 1, 0, 227.898, 1139.032, 18.545, 2534.486, 13.977, 1755.381, 1757.144, 0.000, 1751.133, 0.000, 0.080, 11.822, 0.000, 
1058, 1, 0, 228.289, 1108.214, 34.435, 2600.410, 13.816, 1761.573, 2516.852, 0.000, 1751.854, 0.000, 0.070, 11.982, 0.000, 
1058, 1, 0, 228.009, 1129.674, 35.086, 2625.247, 13.866, 1755.762, 2532.242, 0.000, 1750.652, 0.000, 0.270, 11.702, 0.000, 
1058, 1, 0, 229.100, 1131.188, 16.821, 2551.407, 13.947, 1755.932, 2534.046, 0.000, 1750.131, 0.000, 0.110, 11.783, 0.000, 
1058, 1, 0, 226.476, 1127.290, 32.641, 2558.681, 13.145, 1753.087, 2522.464, 0.000, 1753.257, 0.000, 0.081, 11.622, 0.000, 
1058, 1, 0, 228.209, 1117.522, 32.000, 2560.565, 13.766, 1753.597, 2516.893, 0.000, 1749.929, 0.000, 0.100, 11.742, 0.000, 
1058, 1, 0, 228.269, 1111.780, 26.921, 2547.972, 12.944, 1753.727, 1755.582, 0.000, 1756.423, 0.000, 0.060, 11.702, 0.000, 
1058, 1, 0, 227.277, 1110.859, 32.571, 2550.666, 13.446, 1753.318, 2528.084, 0.000, 1750.292, 0.000, 0.080, 11.783, 0.000, 
1058, 1, 0, 228.029, 1119.535, 18.244, 2540.717, 13.345, 1754.890, 1756.062, 0.000, 1751.895, 0.000, 0.060, 11.742, 0.000, 
1058, 1, 0, 227.879, 1121.909, 16.251, 2571.176, 13.385, 1752.696, 2527.853, 0.000, 1752.656, 0.000, 0.100, 12.062, 0.000, 
1059, 1, 0, 227.328, 1137.328, 32.151, 2559.754, 12.754, 1756.833, 2526.882, 0.000, 1756.463, 0.000, 0.080, 11.582, 0.000, 
1059, 1, 0, 225.935, 1110.498, 14.197, 2538.875, 13.034, 1755.401, 1762.153, 0.000, 1755.100, 0.000, 0.120, 11.582, 0.000, 
1059, 1, 0, 227.508, 1120.938, 31.900, 2603.295, 13.746, 1751.063, 2526.341, 0.000, 1752.496, 0.000, 0.070, 11.822, 0.000, 
1059, 1, 0, 227.799, 1120.056, 32.140, 2553.712, 13.806, 1755.832, 2527.313, 0.000, 1753.177, 0.000, 0.080, 11.942, 0.000, 
1059, 1, 0, 226.957, 1116.800, 18.204, 2540.507, 13.005, 1754.410, 2536.279, 0.000, 1752.776, 0.000, 0.080, 11.782, 0.000, 
1059, 1, 0, 226.156, 1111.650, 32.040, 2598.356, 13.275, 1761.693, 1758.466, 0.000, 1758.627, 0.000, 0.060, 11.943, 0.000, 
1059, 1, 0, 227.287, 1112.743, 34.014, 2537.832, 13.225, 1757.485, 2514.047, 0.000, 1753.979, 0.000, 0.080, 12.103, 0.000, 
1059, 1, 0, 227.578, 1115.307, 32.852, 2553.021, 13.195, 1758.938, 2521.321, 0.000, 1757.185, 0.000, 0.090, 11.822, 0.000, 
1059, 1, 0, 227.107, 1126.528, 13.976, 2538.824, 13.536, 1760.651, 1757.585, 0.000, 1755.421, 0.000, 0.070, 11.782, 0.000, 
1059, 1, 0, 227.087, 1148.940, 14.758, 2595.170, 13.185, 1761.383, 2534.426, 0.000, 1757.986, 0.000, 0.080, 11.822, 0.000, 
1060, 1, 0, 228.209, 1117.691, 34.094, 2537.342, 13.084, 1759.629, 2530.659, 0.000, 1759.028, 0.000, 0.080, 11.942, 0.000, 
1060, 1, 0, 229.542, 1113.153, 18.545, 2557.329, 13.165, 1757.065, 2540.217, 0.000, 1763.597, 0.000, 0.080, 11.702, 0.000, 
1060, 1, 0, 227.618, 1119.605, 13.656, 2548.392, 13.476, 1756.263, 1759.989, 0.000, 1753.979, 0.000, 0.060, 11.782, 0.000, 
1060, 1, 0, 228.119, 1125.797, 20.889, 2606.932, 13.486, 1758.216, 2525.409, 0.000, 1759.990, 0.000, 0.060, 11.702, 0.000, 
1060, 1, 0, 227.698, 1116.249, 18.264, 2540.637, 13.366, 1757.105, 2518.366, 0.000, 1759.750, 0.000, 0.060, 12.183, 0.000, 
1060, 1, 0, 229.041, 1116.389, 18.816, 2543.964, 13.526, 1758.477, 1760.030, 0.000, 1757.465, 0.000, 0.080, 11.822, 0.000, 
1060, 1, 0, 229.752, 1124.064, 21.380, 2583.608, 13.626, 1761.012, 2523.956, 0.000, 1764.358, 0.000, 0.060, 11.462, 0.000, 
1060, 1, 0, 227.528, 1111.250, 31.429, 2555.796, 13.004, 1755.942, 2530.609, 0.000, 1754.058, 0.000, 0.080, 11.862, 0.000, 
1060, 1, 0, 229.071, 1133.852, 31.740, 2565.504, 13.155, 1759.519, 2523.355, 0.000, 1758.907, 0.000, 0.080, 11.702, 0.000, 
1060, 1, 0, 228.930, 1122.170, 19.437, 2550.096, 13.164, 1756.733, 1759.348, 0.000, 1758.667, 0.000, 0.090, 12.303, 0.000, 
1061, 1, 0, 227.618, 1126.819, 13.646, 2582.998, 13.395, 1760.701, 2540.537, 0.000, 1759.669, 0.000, 0.090, 11.862, 0.000, 
1061, 1, 0, 228.069, 1140.846, 14.347, 2605.740, 13.816, 1757.775, 2533.064, 0.000, 1762.314, 0.000, 0.080, 11.502, 0.000, 
1061, 1, 0, 228.279, 1129.754, 13.887, 2600.561, 13.435, 1758.206, 2521.762, 0.000, 1754.740, 0.000, 0.060, 11.862, 0.000, 
1061, 1, 0, 229.572, 1134.744, 13.916, 2607.744, 13.054, 1764.227, 2540.998, 0.000, 1756.022, 0.000, 0.080, 12.102, 0.000, 
1061, 1, 0, 227.759, 1120.256, 22.883, 2531.010, 13.165, 1758.757, 2526.732, 0.000, 1760.350, 0.000, 0.060, 11.902, 0.000, 
1061, 1, 0, 229.031, 1136.817, 32.310, 2561.286, 13.375, 1758.457, 2524.958, 0.000, 1762.314, 0.000, 0.080, 11.742, 0.000, 
1061, 1, 0, 232.487, 1126.619, 34.585, 2555.005, 13.024, 1759.929, 2528.485, 0.000, 1759.990, 0.000, 0.070, 12.023, 0.000, 
1061, 1, 0, 229.732, 1126.137, 33.854, 2560.796, 13.756, 1758.206, 2531.721, 0.000, 1757.384, 0.000, 0.080, 11.942, 0.000, 
1061, 1, 0, 227.017, 1129.875, 19.416, 2550.896, 13.005, 1758.637, 1762.274, 0.000, 1756.062, 0.000, 0.060, 11.822, 0.000, 
1061, 1, 0, 227.067, 1133.442, 18.605, 2557.148, 13.826, 1762.454, 2536.440, 0.000, 1756.784, 0.000, 0.100, 11.501, 0.000, 
1062, 1, 0, 227.999, 1144.071, 23.003, 2529.827, 13.696, 1764.168, 2527.032, 0.000, 1761.192, 0.000, 0.060, 11.702, 0.000, 
1062, 1, 0, 230.193, 1125.436, 13.816, 2582.016, 13.104, 1764.778, 2533.494, 0.000, 1761.352, 0.000, 0.100, 11.743, 0.000, 
1062, 1, 0, 229.301, 1139.773, 27.372, 2526.882, 13.876, 1764.639, 2527.973, 0.000, 1759.308, 0.000, 0.070, 11.982, 0.000, 
1062, 1, 0, 228.530, 1128.061, 13.285, 2541.219, 13.305, 1767.223, 2532.813, 0.000, 1756.423, 0.000, 0.080, 12.063, 0.000, 
1062, 1, 0, 227.328, 1122.801, 32.611, 2555.135, 13.586, 1764.508, 2537.051, 0.000, 1762.154, 0.000, 0.070, 11.542, 0.000, 
1062, 1, 0, 229.201, 1123.162, 31.970, 2559.362, 13.416, 1763.527, 2538.985, 0.000, 1757.986, 0.000, 0.090, 12.023, 0.000, 
1062, 1, 0, 228.149, 1128.623, 32.390, 2559.412, 12.444, 1758.497, 2530.448, 0.000, 1757.184, 0.000, 0.091, 11.582, 0.000, 
1062, 1, 0, 229.322, 1141.035, 32.261, 2561.577, 13.686, 1761.944, 2541.539, 0.000, 1757.224, 0.000, 0.060, 11.903, 0.000, 
1062, 1, 0, 231.526, 1134.613, 32.942, 2568.310, 13.185, 1761.011, 2526.751, 0.000, 1758.066, 0.000, 0.070, 11.782, 0.000, 
1062, 1, 0, 231.405, 1134.514, 32.120, 2563.230, 13.265, 1764.959, 2540.728, 0.000, 1759.589, 0.000, 0.071, 12.063, 0.000, 
1063, 1, 0, 233.229, 1165.602, 19.427, 2580.302, 13.906, 1768.846, 2546.328, 0.000, 1759.067, 0.000, 0.070, 12.023, 0.000, 
1063, 1, 0, 230.333, 1141.858, 27.812, 1802.289, 13.485, 1763.336, 1764.077, 0.000, 1759.829, 0.000, 0.090, 12.183, 0.000, 
1063, 1, 0, 231.275, 1140.424, 19.477, 2566.877, 13.836, 1763.226, 1766.362, 0.000, 1759.188, 0.000, 0.070, 12.022, 0.000, 
1063, 1, 0, 230.083, 1137.499, 26.850, 2567.077, 13.706, 1767.023, 2535.538, 0.000, 1760.230, 0.000, 0.050, 11.581, 0.000, 
1063, 1, 0, 227.127, 1133.642, 21.671, 2561.337, 13.365, 1762.344, 2535.478, 0.000, 1759.990, 0.000, 0.060, 11.502, 0.000, 
1063, 1, 0, 229.161, 1134.643, 34.996, 2562.148, 13.325, 1763.086, 2543.072, 0.000, 1759.108, 0.000, 0.080, 11.622, 0.000, 
1063, 1, 0, 229.121, 1132.069, 25.838, 2560.304, 13.926, 1760.811, 2549.154, 0.000, 1770.049, 0.000, 0.110, 11.742, 0.000, 
1063, 1, 0, 230.504, 1118.112, 14.207, 2612.343, 13.255, 1761.192, 2532.352, 0.000, 1758.426, 0.000, 0.080, 12.022, 0.000, 
1063, 1, 0, 228.470, 1124.504, 15.359, 2611.381, 13.465, 1766.873, 2543.893, 0.000, 1758.627, 0.000, 0.080, 11.582, 0.000, 
1063, 1, 0, 227.728, 1116.940, 18.225, 2589.760, 13.295, 1761.503, 2537.442, 0.000, 1765.560, 0.000, 0.050, 11.942, 0.000, 
1064, 1, 0, 229.682, 1133.622, 32.801, 2539.175, 13.585, 1768.215, 2539.846, 0.000, 1765.440, 0.000, 0.080, 11.822, 0.000, 
1064, 1, 0, 230.022, 1116.109, 32.101, 1866.320, 13.485, 1764.448, 1767.564, 0.000, 1761.272, 0.000, 0.071, 12.183, 0.000, 
1064, 1, 0, 228.409, 1126.058, 36.138, 2582.176, 13.064, 1762.414, 1768.685, 0.000, 1761.232, 0.000, 0.070, 12.022, 0.000, 
1064, 1, 0, 228.730, 1128.312, 25.237, 2548.442, 13.766, 1765.380, 2526.521, 0.000, 1761.232, 0.000, 0.080, 11.982, 0.000, 
1064, 1, 0, 228.249, 1140.435, 34.385, 2572.768, 13.315, 1765.800, 2537.882, 0.000, 1760.872, 0.000, 0.080, 11.782, 0.000, 
1064, 1, 0, 229.973, 1124.324, 34.495, 2571.576, 13.104, 1771.271, 2535.248, 0.000, 1760.551, 0.000, 0.070, 12.103, 0.000, 
1064, 1, 0, 232.206, 1149.402, 14.177, 2544.545, 13.245, 1765.059, 2537.502, 0.000, 1761.552, 0.000, 0.070, 12.063, 0.000, 
1064, 1, 0, 228.790, 1148.760, 13.936, 2555.285, 13.696, 1763.687, 2536.229, 0.000, 1768.886, 0.000, 0.081, 11.742, 0.000, 
1064, 1, 0, 229.682, 1156.605, 18.605, 2593.467, 13.264, 1771.551, 2536.820, 0.000, 1765.319, 0.000, 0.090, 11.902, 0.000, 
1064, 1, 0, 231.926, 1134.343, 27.972, 2527.453, 13.765, 1769.607, 2535.979, 0.000, 1766.562, 0.000, 0.090, 11.742, 0.000, 
1065, 1, 0, 229.201, 1139.834, 32.130, 2554.143, 13.585, 1769.497, 2546.308, 0.000, 1768.165, 0.000, 0.060, 11.702, 0.000, 
1065, 1, 0, 228.810, 1127.560, 32.181, 1851.953, 13.245, 1766.842, 1766.882, 0.000, 1768.205, 0.000, 0.080, 11.982, 0.000, 
1065, 1, 0, 230.042, 1137.418, 31.850, 2576.295, 13.826, 1764.889, 1768.486, 0.000, 1761.913, 0.000, 0.060, 11.903, 0.000, 
1065, 1, 0, 230.754, 1154.892, 19.306, 2599.418, 13.435, 1771.521, 2535.037, 0.000, 1762.875, 0.000, 0.060, 33.903, 0.000, 
1065, 1, 0, 228.480, 1124.595, 27.181, 1806.527, 13.024, 1767.994, 1767.283, 0.000, 1762.194, 0.000, 0.070, 12.464, 0.000, 
1065, 1, 0, 228.329, 1140.745, 34.285, 2561.527, 13.746, 1770.710, 2540.056, 0.000, 1764.398, 0.000, 0.061, 11.903, 0.000, 
1065, 1, 0, 229.842, 1151.345, 17.724, 2555.616, 13.375, 1770.038, 2532.281, 0.000, 1763.837, 0.000, 0.080, 12.223, 0.000, 
1065, 1, 0, 230.974, 1146.135, 14.096, 2543.532, 12.924, 1764.437, 2549.073, 0.000, 1761.873, 0.000, 0.080, 11.662, 0.000, 
1065, 1, 0, 228.690, 1135.706, 23.314, 2612.994, 13.064, 1769.758, 2550.997, 0.000, 1762.955, 0.000, 0.090, 12.182, 0.000, 
1065, 1, 0, 230.113, 1139.422, 32.531, 1809.072, 13.035, 1765.129, 1764.158, 0.000, 1762.675, 0.000, 0.070, 11.782, 0.000, 
1066, 1, 0, 229.742, 1139.723, 32.090, 2573.479, 13.836, 1766.893, 1771.090, 0.000, 1763.797, 0.000, 0.081, 11.541, 0.000, 
1066, 1, 0, 230.233, 1145.544, 32.261, 2546.399, 13.395, 1771.190, 2540.647, 0.000, 1766.201, 0.000, 0.080, 11.582, 0.000, 
1066, 1, 0, 231.576, 1132.399, 33.814, 1816.797, 13.365, 1767.854, 1770.288, 0.000, 1764.157, 0.000, 0.081, 11.502, 0.000, 
1066, 1, 0, 229.692, 1137.108, 32.211, 2583.027, 13.015, 1774.187, 1768.726, 0.000, 1770.329, 0.000, 0.070, 11.943, 0.000, 
1066, 1, 0, 230.223, 1137.830, 27.652, 2591.082, 13.195, 1770.159, 2542.280, 0.000, 1764.438, 0.000, 0.080, 11.903, 0.000, 
1066, 1, 0, 231.385, 1143.961, 27.041, 1811.847, 13.816, 1771.631, 1769.006, 0.000, 1765.359, 0.000, 0.050, 11.822, 0.000, 
1066, 1, 0, 228.630, 1130.216, 31.850, 2583.888, 13.154, 1766.281, 1765.760, 0.000, 1764.398, 0.000, 0.100, 11.422, 0.000, 
1066, 1, 0, 229.531, 1143.781, 18.916, 2568.360, 18.244, 1766.612, 2546.198, 0.000, 1764.117, 0.000, 0.060, 11.742, 0.000, 
1066, 1, 0, 232.126, 1136.927, 18.806, 1795.136, 13.025, 1765.961, 1770.650, 0.000, 1768.124, 0.000, 0.090, 11.822, 0.000, 
1066, 1, 0, 230.594, 1135.385, 32.030, 2585.462, 13.104, 1772.513, 1769.006, 0.000, 1764.959, 0.000, 0.110, 11.582, 0.000, 
1067, 1, 0, 228.780, 1162.336, 32.541, 2572.247, 13.635, 1772.743, 2551.808, 0.000, 1765.279, 0.000, 0.120, 11.702, 0.000, 
1067, 1, 0, 230.594, 1149.331, 13.856, 1794.695, 14.838, 1774.687, 1770.129, 0.000, 1768.004, 0.000, 0.060, 12.263, 0.000, 
1067, 1, 0, 231.164, 1131.508, 28.684, 2584.390, 13.726, 1774.056, 1772.372, 0.000, 1765.079, 0.000, 0.101, 11.662, 0.000, 
1067, 1, 0, 231.365, 1139.803, 19.146, 2604.518, 13.455, 1769.537, 2547.491, 0.000, 1766.843, 0.000, 0.100, 11.582, 0.000, 
1067, 1, 0, 230.573, 1145.174, 14.076, 1797.340, 15.198, 1772.543, 1775.418, 0.000, 1770.930, 0.000, 0.080, 11.582, 0.000, 
1067, 1, 0, 230.223, 1143.841, 18.074, 2577.948, 12.984, 1775.198, 1769.968, 0.000, 1766.162, 0.000, 0.070, 11.662, 0.000, 
1067, 1, 0, 230.954, 1135.896, 18.495, 2623.073, 13.275, 1767.924, 2540.027, 0.000, 1765.640, 0.000, 0.080, 11.822, 0.000, 
1067, 1, 0, 233.338, 1137.489, 32.542, 1807.920, 13.506, 1771.201, 1770.569, 0.000, 1767.924, 0.000, 0.060, 12.143, 0.000, 
1067, 1, 0, 229.742, 1142.599, 32.752, 2587.245, 13.275, 1773.195, 1772.293, 0.000, 1766.081, 0.000, 0.060, 11.662, 0.000, 
1067, 1, 0, 229.832, 1153.719, 31.820, 2551.208, 16.090, 1773.986, 2540.657, 0.000, 1765.680, 0.000, 0.070, 12.062, 0.000, 
1068, 1, 0, 231.586, 1133.451, 14.808, 1800.095, 15.820, 1774.066, 1775.298, 0.000, 1769.848, 0.000, 0.061, 12.142, 0.000, 
1068, 1, 0, 230.654, 1138.230, 32.191, 2597.294, 14.127, 1776.731, 1771.290, 0.000, 1769.046, 0.000, 0.111, 12.143, 0.000, 
1068, 1, 0, 231.265, 1137.649, 32.241, 2551.478, 13.065, 1773.425, 2540.668, 0.000, 1767.443, 0.000, 0.060, 12.223, 0.000, 
1068, 1, 0, 231.145, 1128.743, 30.938, 1843.677, 13.355, 1776.150, 1771.691, 0.000, 1769.528, 0.000, 0.070, 11.942, 0.000, 
1068, 1, 0, 230.444, 1138.581, 32.371, 2589.369, 13.706, 1770.409, 1773.695, 0.000, 1773.014, 0.000, 0.100, 11.782, 0.000, 
1068, 1, 0, 231.215, 1135.816, 32.761, 2568.911, 13.776, 1771.310, 2549.925, 0.000, 1767.724, 0.000, 0.100, 12.504, 0.000, 
1068, 1, 0, 230.483, 1132.128, 26.941, 1828.509, 13.475, 1769.598, 1773.014, 0.000, 1770.850, 0.000, 0.080, 11.742, 0.000, 
1068, 1, 0, 228.680, 1129.173, 32.471, 2589.139, 13.185, 1769.468, 1767.324, 0.000, 1774.215, 0.000, 0.080, 11.662, 0.000, 
1068, 1, 0, 230.644, 1134.023, 31.669, 2583.628, 13.295, 1774.767, 2548.012, 0.000, 1769.127, 0.000, 0.071, 12.143, 0.000, 
1068, 1, 0, 232.417, 1127.320, 21.630, 1804.603, 13.786, 1772.203, 1772.373, 0.000, 1773.976, 0.000, 0.060, 11.582, 0.000, 
1069, 1, 0, 230.955, 1139.973, 32.221, 2592.836, 13.155, 1775.809, 1775.017, 0.000, 1773.054, 0.000, 0.060, 11.542, 0.000, 
1069, 1, 0, 230.303, 1134.222, 32.481, 2572.087, 13.495, 1773.645, 2556.567, 0.000, 1768.044, 0.000, 0.111, 33.062, 0.000, 
1069, 1, 0, 232.627, 1133.712, 14.518, 1801.027, 13.165, 1771.752, 1774.176, 0.000, 1773.976, 0.000, 0.090, 11.702, 0.000, 
1069, 1, 0, 232.397, 1147.087, 32.721, 2595.621, 13.816, 1773.324, 2554.063, 0.000, 1773.495, 0.000, 0.060, 12.063, 0.000, 
1069, 1, 0, 238.459, 1180.359, 32.842, 1811.497, 13.936, 1772.052, 1774.817, 0.000, 1771.451, 0.000, 0.200, 11.782, 0.000, 
1069, 1, 0, 233.479, 1144.673, 14.427, 2569.802, 13.425, 1773.114, 1776.781, 0.000, 1769.928, 0.000, 0.080, 33.102, 0.000, 
1069, 1, 0, 230.053, 1143.340, 19.677, 1798.592, 13.055, 1771.641, 1775.659, 0.000, 1769.207, 0.000, 0.091, 11.982, 0.000, 
1069, 1, 0, 230.694, 1140.695, 32.611, 2579.791, 13.916, 1779.226, 2548.613, 0.000, 1768.847, 0.000, 0.080, 11.982, 0.000, 
1069, 1, 0, 231.285, 1138.732, 18.785, 1803.461, 13.425, 1772.834, 1774.137, 0.000, 1769.087, 0.000, 0.080, 11.982, 0.000, 
1069, 1, 0, 230.944, 1138.621, 32.421, 2589.179, 13.816, 1773.225, 1776.180, 0.000, 1778.063, 0.000, 0.080, 11.742, 0.000, 
1070, 1, 0, 229.621, 1136.928, 32.451, 2581.655, 13.435, 1778.194, 2548.061, 0.000, 1777.182, 0.000, 0.060, 11.822, 0.000, 
1070, 1, 0, 232.938, 1139.383, 18.675, 1800.606, 13.736, 1780.859, 1774.136, 0.000, 1770.409, 0.000, 0.080, 11.742, 0.000, 
1070, 1, 0, 229.571, 1146.066, 32.491, 2590.160, 13.185, 1772.814, 1776.020, 0.000, 1772.854, 0.000, 0.111, 12.263, 0.000, 
1070, 1, 0, 229.241, 1142.007, 32.922, 2570.133, 13.335, 1778.044, 2543.503, 0.000, 1769.928, 0.000, 0.080, 12.143, 0.000, 
1070, 1, 0, 232.247, 1139.713, 16.030, 1801.768, 15.480, 1778.124, 1779.506, 0.000, 1772.012, 0.000, 0.090, 11.822, 0.000, 
1070, 1, 0, 231.676, 1142.208, 32.541, 2594.729, 13.916, 1778.895, 1774.256, 0.000, 1772.173, 0.000, 0.080, 12.343, 0.000, 
1070, 1, 0, 229.462, 1133.491, 33.032, 2575.583, 14.096, 1778.023, 2549.544, 0.000, 1772.212, 0.000, 0.080, 11.862, 0.000, 
1070, 1, 0, 230.834, 1158.298, 18.826, 1800.807, 13.244, 1777.833, 1776.821, 0.000, 1769.969, 0.000, 0.060, 11.822, 0.000, 
1070, 1, 0, 231.776, 1146.546, 25.798, 2582.536, 13.516, 1773.415, 1770.769, 0.000, 1771.411, 0.000, 0.080, 11.502, 0.000, 
1070, 1, 0, 232.898, 1140.995, 32.712, 2561.497, 13.365, 1772.143, 1777.623, 0.000, 1770.209, 0.000, 0.061, 32.862, 0.000, 
1071, 1, 0, 228.891, 1135.385, 32.300, 2596.793, 15.369, 1779.706, 1777.943, 0.000, 1773.976, 0.000, 0.350, 12.383, 0.000, 
1071, 1, 0, 230.884, 1136.758, 34.585, 2589.148, 13.776, 1775.108, 2561.928, 0.000, 1776.981, 0.000, 0.080, 11.742, 0.000, 
1071, 1, 0, 230.123, 1158.889, 32.581, 2589.069, 13.695, 1776.771, 1772.974, 0.000, 1772.772, 0.000, 0.090, 11.702, 0.000, 
1071, 1, 0, 230.855, 1145.544, 16.942, 1809.783, 14.127, 1779.596, 1774.577, 0.000, 1771.491, 0.000, 0.070, 12.023, 0.000, 
1071, 1, 0, 231.636, 1148.500, 32.331, 2588.527, 13.576, 1787.101, 1777.382, 0.000, 1774.577, 0.000, 0.150, 11.862, 0.000, 
1071, 1, 0, 227.748, 1152.187, 14.597, 1803.611, 14.167, 1776.621, 1780.348, 0.000, 1772.574, 0.000, 0.551, 11.782, 0.000, 
1071, 1, 0, 231.907, 1145.604, 28.423, 2587.666, 14.086, 1773.505, 1777.022, 0.000, 1773.535, 0.000, 0.070, 32.822, 0.000, 
1071, 1, 0, 231.626, 1142.117, 32.241, 2576.616, 13.505, 1775.528, 1780.027, 0.000, 1772.172, 0.000, 0.080, 11.943, 0.000, 
1071, 1, 0, 229.883, 1134.533, 32.501, 2571.876, 13.515, 1776.330, 2540.898, 0.000, 1775.579, 0.000, 0.080, 12.062, 0.000, 
1071, 1, 0, 230.083, 1146.406, 14.076, 2550.145, 13.957, 1774.888, 2550.887, 0.000, 1772.012, 0.000, 0.070, 11.982, 0.000, 
1072, 1, 0, 229.121, 1139.172, 32.240, 2629.614, 13.816, 1776.431, 1780.027, 0.000, 1778.745, 0.000, 0.081, 33.183, 0.000, 
1072, 1, 0, 231.295, 1137.289, 32.671, 2586.223, 14.177, 1782.733, 1774.377, 0.000, 1775.018, 0.000, 0.080, 12.022, 0.000, 
1072, 1, 0, 230.714, 1145.244, 34.555, 2584.660, 12.984, 1781.860, 2549.474, 0.000, 1773.936, 0.000, 0.060, 12.103, 0.000, 
1072, 1, 0, 229.552, 1144.131, 32.391, 2601.863, 13.155, 1777.953, 1780.108, 0.000, 1780.829, 0.000, 0.090, 33.824, 0.000, 
1072, 1, 0, 231.836, 1132.830, 32.331, 2581.244, 15.670, 1781.169, 1778.905, 0.000, 1779.706, 0.000, 0.060, 11.742, 0.000, 
